"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 24, 2019","4,141.93","4,141.93","4,141.93","4,141.93","-","0.41%"
"Oct 23, 2019","4,125.16","4,125.16","4,125.16","4,125.16","-","-1.10%"
"Oct 22, 2019","4,170.94","4,170.94","4,170.94","4,170.94","-","-0.78%"
"Oct 21, 2019","4,203.71","4,203.71","4,203.71","4,203.71","-","0.32%"
"Oct 18, 2019","4,190.47","4,190.47","4,190.47","4,190.47","-","0.77%"
"Oct 17, 2019","4,158.26","4,158.26","4,158.26","4,158.26","-","0.64%"
"Oct 16, 2019","4,131.87","4,131.87","4,131.87","4,131.87","-","0.29%"
"Oct 15, 2019","4,119.93","4,119.93","4,119.93","4,119.93","-","0.05%"
"Oct 14, 2019","4,117.73","4,117.73","4,117.73","4,117.73","-","0.61%"
"Oct 11, 2019","4,092.87","4,092.87","4,092.87","4,092.87","-","0.98%"
"Oct 10, 2019","4,053.16","4,053.16","4,053.16","4,053.16","-","3.19%"
"Oct 09, 2019","3,927.76","3,927.76","3,927.76","3,927.76","-","-1.10%"
"Oct 08, 2019","3,971.40","3,971.40","3,971.40","3,971.40","-","-0.30%"
"Oct 04, 2019","3,983.44","3,983.44","3,983.44","3,983.44","-","-0.04%"
"Oct 03, 2019","3,984.88","3,984.88","3,984.88","3,984.88","-","0.80%"
"Oct 02, 2019","3,953.24","3,953.24","3,953.24","3,953.24","-","1.11%"
"Sep 30, 2019","3,909.73","3,909.73","3,909.73","3,909.73","-","-0.88%"
"Sep 27, 2019","3,944.41","3,944.41","3,944.41","3,944.41","-","-0.08%"
"Sep 26, 2019","3,947.68","3,947.68","3,947.68","3,947.68","-","0.43%"
"Sep 25, 2019","3,930.59","3,930.59","3,930.59","3,930.59","-","-2.32%"
"Sep 24, 2019","4,024.03","4,024.03","4,024.03","4,024.03","-","0.23%"
"Sep 23, 2019","4,014.88","4,014.88","4,014.88","4,014.88","-","-1.61%"
"Sep 20, 2019","4,080.69","4,080.69","4,080.69","4,080.69","-","0.37%"
"Sep 19, 2019","4,065.50","4,065.50","4,065.50","4,065.50","-","0.75%"
"Sep 18, 2019","4,035.29","4,035.29","4,035.29","4,035.29","-","2.20%"
"Sep 17, 2019","3,948.48","3,948.48","3,948.48","3,948.48","-","-2.06%"
"Sep 16, 2019","4,031.38","4,031.38","4,031.38","4,031.38","-","0.03%"
"Sep 13, 2019","4,030.21","4,030.21","4,030.21","4,030.21","-","0.94%"
"Sep 12, 2019","3,992.80","3,992.80","3,992.80","3,992.80","-","1.76%"
"Sep 11, 2019","3,923.79","3,923.79","3,923.79","3,923.79","-","-0.14%"
"Sep 10, 2019","3,929.23","3,929.23","3,929.23","3,929.23","-","-1.14%"
"Sep 09, 2019","3,974.42","3,974.42","3,974.42","3,974.42","-","0.87%"
"Sep 06, 2019","3,940.03","3,940.03","3,940.03","3,940.03","-","1.40%"
"Sep 05, 2019","3,885.72","3,885.72","3,885.72","3,885.72","-","3.23%"
"Sep 04, 2019","3,764.02","3,764.02","3,764.02","3,764.02","-","1.30%"
"Sep 03, 2019","3,715.60","3,715.60","3,715.60","3,715.60","-","0.62%"
"Sep 02, 2019","3,692.84","3,692.84","3,692.84","3,692.84","-","0.38%"
"Aug 30, 2019","3,678.96","3,678.96","3,678.96","3,678.96","-","0.87%"
"Aug 29, 2019","3,647.28","3,647.28","3,647.28","3,647.28","-","-0.35%"
"Aug 28, 2019","3,659.98","3,659.98","3,659.98","3,659.98","-","-0.74%"
"Aug 27, 2019","3,687.33","3,687.33","3,687.33","3,687.33","-","-0.27%"
"Aug 26, 2019","3,697.37","3,697.37","3,697.37","3,697.37","-","-1.12%"
"Aug 23, 2019","3,739.12","3,739.12","3,739.12","3,739.12","-","0.39%"
"Aug 22, 2019","3,724.53","3,724.53","3,724.53","3,724.53","-","-0.48%"
"Aug 21, 2019","3,742.43","3,742.43","3,742.43","3,742.43","-","-0.29%"
"Aug 20, 2019","3,753.37","3,753.37","3,753.37","3,753.37","-","1.32%"
"Aug 19, 2019","3,704.29","3,704.29","3,704.29","3,704.29","-","3.25%"
"Aug 16, 2019","3,587.54","3,587.54","3,587.54","3,587.54","-","0.90%"
"Aug 15, 2019","3,555.48","3,555.48","3,555.48","3,555.48","-","-0.55%"
"Aug 14, 2019","3,575.14","3,575.14","3,575.14","3,575.14","-","2.36%"
"Aug 13, 2019","3,492.81","3,492.81","3,492.81","3,492.81","-","-2.75%"
"Aug 12, 2019","3,591.74","3,591.74","3,591.74","3,591.74","-","1.06%"
"Aug 09, 2019","3,554.13","3,554.13","3,554.13","3,554.13","-","-0.48%"
"Aug 08, 2019","3,571.13","3,571.13","3,571.13","3,571.13","-","1.57%"
"Aug 07, 2019","3,515.76","3,515.76","3,515.76","3,515.76","-","0.28%"
"Aug 06, 2019","3,505.88","3,505.88","3,505.88","3,505.88","-","-0.82%"
"Aug 05, 2019","3,534.81","3,534.81","3,534.81","3,534.81","-","-3.00%"
"Aug 02, 2019","3,644.03","3,644.03","3,644.03","3,644.03","-","-4.79%"
"Aug 01, 2019","3,827.56","3,827.56","3,827.56","3,827.56","-","-0.40%"
"Jul 31, 2019","3,842.92","3,842.92","3,842.92","3,842.92","-","-0.94%"
"Jul 30, 2019","3,879.37","3,879.37","3,879.37","3,879.37","-","0.11%"
"Jul 29, 2019","3,875.28","3,875.28","3,875.28","3,875.28","-","-0.27%"
"Jul 26, 2019","3,885.61","3,885.61","3,885.61","3,885.61","-","-1.25%"
"Jul 25, 2019","3,934.76","3,934.76","3,934.76","3,934.76","-","1.49%"
"Jul 24, 2019","3,877.03","3,877.03","3,877.03","3,877.03","-","1.35%"
"Jul 23, 2019","3,825.32","3,825.32","3,825.32","3,825.32","-","1.77%"
"Jul 22, 2019","3,758.62","3,758.62","3,758.62","3,758.62","-","-0.92%"
"Jul 19, 2019","3,793.49","3,793.49","3,793.49","3,793.49","-","1.64%"
"Jul 18, 2019","3,732.20","3,732.20","3,732.20","3,732.20","-","-1.19%"
"Jul 17, 2019","3,777.03","3,777.03","3,777.03","3,777.03","-","-0.13%"
"Jul 16, 2019","3,781.81","3,781.81","3,781.81","3,781.81","-","0.22%"
"Jul 15, 2019","3,773.61","3,773.61","3,773.61","3,773.61","-","1.36%"
"Jul 12, 2019","3,722.88","3,722.88","3,722.88","3,722.88","-","-0.31%"
"Jul 11, 2019","3,734.47","3,734.47","3,734.47","3,734.47","-","-0.11%"
"Jul 10, 2019","3,738.50","3,738.50","3,738.50","3,738.50","-","1.21%"
"Jul 09, 2019","3,693.79","3,693.79","3,693.79","3,693.79","-","-1.09%"
"Jul 08, 2019","3,734.36","3,734.36","3,734.36","3,734.36","-","-2.62%"
"Jul 05, 2019","3,834.65","3,834.65","3,834.65","3,834.65","-","-0.75%"
"Jul 04, 2019","3,863.72","3,863.72","3,863.72","3,863.72","-","-0.72%"
"Jul 03, 2019","3,891.66","3,891.66","3,891.66","3,891.66","-","-1.89%"
"Jul 02, 2019","3,966.67","3,966.67","3,966.67","3,966.67","-","3.71%"
"Jun 28, 2019","3,824.67","3,824.67","3,824.67","3,824.67","-","-0.20%"
"Jun 27, 2019","3,832.35","3,832.35","3,832.35","3,832.35","-","2.71%"
"Jun 26, 2019","3,731.29","3,731.29","3,731.29","3,731.29","-","0.40%"
"Jun 25, 2019","3,716.32","3,716.32","3,716.32","3,716.32","-","-1.81%"
"Jun 24, 2019","3,784.81","3,784.81","3,784.81","3,784.81","-","-0.23%"
"Jun 21, 2019","3,793.47","3,793.47","3,793.47","3,793.47","-","-1.22%"
"Jun 20, 2019","3,840.26","3,840.26","3,840.26","3,840.26","-","1.00%"
"Jun 19, 2019","3,802.38","3,802.38","3,802.38","3,802.38","-","4.20%"
"Jun 18, 2019","3,649.09","3,649.09","3,649.09","3,649.09","-","1.10%"
"Jun 17, 2019","3,609.45","3,609.45","3,609.45","3,609.45","-","-0.17%"
"Jun 14, 2019","3,615.75","3,615.75","3,615.75","3,615.75","-","-1.95%"
"Jun 13, 2019","3,687.83","3,687.83","3,687.83","3,687.83","-","0.05%"
"Jun 12, 2019","3,686.06","3,686.06","3,686.06","3,686.06","-","-2.88%"
"Jun 11, 2019","3,795.42","3,795.42","3,795.42","3,795.42","-","1.99%"
"Jun 10, 2019","3,721.40","3,721.40","3,721.40","3,721.40","-","3.85%"
"Jun 06, 2019","3,583.56","3,583.56","3,583.56","3,583.56","-","-0.96%"
"Jun 05, 2019","3,618.15","3,618.15","3,618.15","3,618.15","-","1.54%"
"Jun 04, 2019","3,563.42","3,563.42","3,563.42","3,563.42","-","-2.31%"
"Jun 03, 2019","3,647.53","3,647.53","3,647.53","3,647.53","-","-0.58%"
"May 31, 2019","3,668.73","3,668.73","3,668.73","3,668.73","-","-0.05%"
"May 30, 2019","3,670.52","3,670.52","3,670.52","3,670.52","-","-0.66%"
"May 29, 2019","3,695.02","3,695.02","3,695.02","3,695.02","-","-0.61%"
"May 28, 2019","3,717.74","3,717.74","3,717.74","3,717.74","-","1.67%"
"May 27, 2019","3,656.56","3,656.56","3,656.56","3,656.56","-","0.40%"
"May 24, 2019","3,641.84","3,641.84","3,641.84","3,641.84","-","0.15%"
"May 23, 2019","3,636.44","3,636.44","3,636.44","3,636.44","-","-3.94%"
"May 22, 2019","3,785.59","3,785.59","3,785.59","3,785.59","-","1.93%"
"May 21, 2019","3,714.06","3,714.06","3,714.06","3,714.06","-","0.49%"
"May 20, 2019","3,696.00","3,696.00","3,696.00","3,696.00","-","-2.30%"
"May 17, 2019","3,782.86","3,782.86","3,782.86","3,782.86","-","-3.48%"
"May 16, 2019","3,919.07","3,919.07","3,919.07","3,919.07","-","-2.16%"
"May 15, 2019","4,005.75","4,005.75","4,005.75","4,005.75","-","2.80%"
"May 14, 2019","3,896.71","3,896.71","3,896.71","3,896.71","-","-3.33%"
"May 10, 2019","4,030.98","4,030.98","4,030.98","4,030.98","-","2.52%"
"May 09, 2019","3,932.08","3,932.08","3,932.08","3,932.08","-","-3.20%"
"May 08, 2019","4,062.12","4,062.12","4,062.12","4,062.12","-","-1.78%"
"May 07, 2019","4,135.62","4,135.62","4,135.62","4,135.62","-","0.61%"
"May 06, 2019","4,110.49","4,110.49","4,110.49","4,110.49","-","-5.26%"
"May 03, 2019","4,338.92","4,338.92","4,338.92","4,338.92","-","1.14%"
"May 02, 2019","4,289.95","4,289.95","4,289.95","4,289.95","-","0.11%"
"Apr 30, 2019","4,285.32","4,285.32","4,285.32","4,285.32","-","-0.56%"
"Apr 29, 2019","4,309.40","4,309.40","4,309.40","4,309.40","-","-0.49%"
"Apr 26, 2019","4,330.56","4,330.56","4,330.56","4,330.56","-","1.02%"
"Apr 25, 2019","4,286.74","4,286.74","4,286.74","4,286.74","-","-3.06%"
"Apr 24, 2019","4,422.19","4,422.19","4,422.19","4,422.19","-","0.39%"
"Apr 23, 2019","4,404.86","4,404.86","4,404.86","4,404.86","-","-0.32%"
"Apr 18, 2019","4,419.06","4,419.06","4,419.06","4,419.06","-","-0.03%"
"Apr 17, 2019","4,420.41","4,420.41","4,420.41","4,420.41","-","1.36%"
"Apr 16, 2019","4,361.24","4,361.24","4,361.24","4,361.24","-","0.49%"
"Apr 15, 2019","4,339.82","4,339.82","4,339.82","4,339.82","-","-0.52%"
"Apr 12, 2019","4,362.70","4,362.70","4,362.70","4,362.70","-","0.45%"
"Apr 11, 2019","4,342.97","4,342.97","4,342.97","4,342.97","-","-2.30%"
"Apr 10, 2019","4,445.18","4,445.18","4,445.18","4,445.18","-","1.25%"
"Apr 09, 2019","4,390.40","4,390.40","4,390.40","4,390.40","-","2.54%"
"Apr 08, 2019","4,281.66","4,281.66","4,281.66","4,281.66","-","0.40%"
"Apr 04, 2019","4,264.40","4,264.40","4,264.40","4,264.40","-","-0.24%"
"Apr 03, 2019","4,274.78","4,274.78","4,274.78","4,274.78","-","1.63%"
"Apr 02, 2019","4,206.42","4,206.42","4,206.42","4,206.42","-","0.75%"
"Apr 01, 2019","4,175.24","4,175.24","4,175.24","4,175.24","-","0.66%"
"Mar 29, 2019","4,147.87","4,147.87","4,147.87","4,147.87","-","1.10%"
"Mar 28, 2019","4,102.88","4,102.88","4,102.88","4,102.88","-","0.38%"
"Mar 27, 2019","4,087.33","4,087.33","4,087.33","4,087.33","-","1.22%"
"Mar 26, 2019","4,038.15","4,038.15","4,038.15","4,038.15","-","-0.07%"
"Mar 25, 2019","4,040.97","4,040.97","4,040.97","4,040.97","-","-1.75%"
"Mar 22, 2019","4,112.86","4,112.86","4,112.86","4,112.86","-","0.68%"
"Mar 21, 2019","4,085.17","4,085.17","4,085.17","4,085.17","-","-1.19%"
"Mar 20, 2019","4,134.28","4,134.28","4,134.28","4,134.28","-","-1.29%"
"Mar 19, 2019","4,188.10","4,188.10","4,188.10","4,188.10","-","-0.00%"
"Mar 18, 2019","4,188.26","4,188.26","4,188.26","4,188.26","-","0.94%"
"Mar 15, 2019","4,149.23","4,149.23","4,149.23","4,149.23","-","1.78%"
"Mar 14, 2019","4,076.57","4,076.57","4,076.57","4,076.57","-","-2.61%"
"Mar 13, 2019","4,185.82","4,185.82","4,185.82","4,185.82","-","-1.33%"
"Mar 12, 2019","4,242.32","4,242.32","4,242.32","4,242.32","-","-0.10%"
"Mar 11, 2019","4,246.39","4,246.39","4,246.39","4,246.39","-","1.84%"
"Mar 08, 2019","4,169.68","4,169.68","4,169.68","4,169.68","-","-2.60%"
"Mar 07, 2019","4,280.85","4,280.85","4,280.85","4,280.85","-","-2.90%"
"Mar 06, 2019","4,408.52","4,408.52","4,408.52","4,408.52","-","0.97%"
"Mar 05, 2019","4,365.98","4,365.98","4,365.98","4,365.98","-","1.59%"
"Mar 04, 2019","4,297.55","4,297.55","4,297.55","4,297.55","-","2.09%"
"Mar 01, 2019","4,209.58","4,209.58","4,209.58","4,209.58","-","2.24%"
"Feb 28, 2019","4,117.32","4,117.32","4,117.32","4,117.32","-","-0.71%"
"Feb 27, 2019","4,146.89","4,146.89","4,146.89","4,146.89","-","-1.30%"
"Feb 26, 2019","4,201.32","4,201.32","4,201.32","4,201.32","-","-2.09%"
"Feb 25, 2019","4,291.08","4,291.08","4,291.08","4,291.08","-","0.13%"
"Feb 22, 2019","4,285.36","4,285.36","4,285.36","4,285.36","-","4.40%"
"Feb 21, 2019","4,104.76","4,104.76","4,104.76","4,104.76","-","3.02%"
"Feb 20, 2019","3,984.52","3,984.52","3,984.52","3,984.52","-","1.80%"
"Feb 19, 2019","3,914.04","3,914.04","3,914.04","3,914.04","-","-2.24%"
"Feb 18, 2019","4,003.89","4,003.89","4,003.89","4,003.89","-","1.97%"
"Feb 15, 2019","3,926.53","3,926.53","3,926.53","3,926.53","-","-3.54%"
"Feb 14, 2019","4,070.66","4,070.66","4,070.66","4,070.66","-","-0.16%"
"Feb 13, 2019","4,077.17","4,077.17","4,077.17","4,077.17","-","2.90%"
"Feb 12, 2019","3,962.14","3,962.14","3,962.14","3,962.14","-","0.54%"
"Feb 11, 2019","3,940.91","3,940.91","3,940.91","3,940.91","-","3.22%"
"Feb 08, 2019","3,817.81","3,817.81","3,817.81","3,817.81","-","1.23%"
"Feb 04, 2019","3,771.35","3,771.35","3,771.35","3,771.35","-","0.11%"
"Feb 01, 2019","3,767.37","3,767.37","3,767.37","3,767.37","-","0.90%"
"Jan 31, 2019","3,733.89","3,733.89","3,733.89","3,733.89","-","2.04%"
"Jan 30, 2019","3,659.39","3,659.39","3,659.39","3,659.39","-","-0.36%"
"Jan 29, 2019","3,672.67","3,672.67","3,672.67","3,672.67","-","0.52%"
"Jan 28, 2019","3,653.49","3,653.49","3,653.49","3,653.49","-","-0.64%"
"Jan 25, 2019","3,676.88","3,676.88","3,676.88","3,676.88","-","2.76%"
"Jan 24, 2019","3,577.97","3,577.97","3,577.97","3,577.97","-","1.76%"
"Jan 23, 2019","3,515.99","3,515.99","3,515.99","3,515.99","-","-0.83%"
"Jan 22, 2019","3,545.51","3,545.51","3,545.51","3,545.51","-","-2.22%"
"Jan 21, 2019","3,626.12","3,626.12","3,626.12","3,626.12","-","1.15%"
"Jan 18, 2019","3,584.82","3,584.82","3,584.82","3,584.82","-","3.70%"
"Jan 17, 2019","3,456.78","3,456.78","3,456.78","3,456.78","-","-0.36%"
"Jan 16, 2019","3,469.33","3,469.33","3,469.33","3,469.33","-","-0.40%"
"Jan 15, 2019","3,483.19","3,483.19","3,483.19","3,483.19","-","2.28%"
"Jan 14, 2019","3,405.57","3,405.57","3,405.57","3,405.57","-","-1.94%"
"Jan 11, 2019","3,473.03","3,473.03","3,473.03","3,473.03","-","1.19%"
"Jan 10, 2019","3,432.06","3,432.06","3,432.06","3,432.06","-","1.20%"
"Jan 09, 2019","3,391.37","3,391.37","3,391.37","3,391.37","-","1.45%"
"Jan 08, 2019","3,342.75","3,342.75","3,342.75","3,342.75","-","0.30%"
"Jan 07, 2019","3,332.80","3,332.80","3,332.80","3,332.80","-","1.39%"
"Jan 04, 2019","3,287.17","3,287.17","3,287.17","3,287.17","-","1.04%"
"Jan 03, 2019","3,253.45","3,253.45","3,253.45","3,253.45","-","-2.74%"
"Jan 02, 2019","3,345.09","3,345.09","3,345.09","3,345.09","-","-3.33%"
"Dec 31, 2018","3,460.42","3,460.42","3,460.42","3,460.42","-","1.28%"
"Dec 28, 2018","3,416.57","3,416.57","3,416.57","3,416.57","-","0.88%"
"Dec 27, 2018","3,386.66","3,386.66","3,386.66","3,386.66","-","-1.05%"
"Dec 24, 2018","3,422.69","3,422.69","3,422.69","3,422.69","-","-1.19%"
"Dec 21, 2018","3,464.05","3,464.05","3,464.05","3,464.05","-","-0.29%"
"Dec 20, 2018","3,474.14","3,474.14","3,474.14","3,474.14","-","-2.05%"
"Dec 19, 2018","3,546.75","3,546.75","3,546.75","3,546.75","-","-0.44%"
"Dec 18, 2018","3,562.36","3,562.36","3,562.36","3,562.36","-","-2.22%"
"Dec 17, 2018","3,643.09","3,643.09","3,643.09","3,643.09","-","-0.42%"
"Dec 14, 2018","3,658.58","3,658.58","3,658.58","3,658.58","-","-2.65%"
"Dec 13, 2018","3,758.19","3,758.19","3,758.19","3,758.19","-","0.43%"
"Dec 12, 2018","3,741.94","3,741.94","3,741.94","3,741.94","-","1.04%"
"Dec 11, 2018","3,703.36","3,703.36","3,703.36","3,703.36","-","1.66%"
"Dec 10, 2018","3,643.05","3,643.05","3,643.05","3,643.05","-","-1.53%"
"Dec 07, 2018","3,699.75","3,699.75","3,699.75","3,699.75","-","-0.35%"
"Dec 06, 2018","3,712.69","3,712.69","3,712.69","3,712.69","-","-3.82%"
"Dec 05, 2018","3,859.95","3,859.95","3,859.95","3,859.95","-","-2.38%"
"Dec 04, 2018","3,954.18","3,954.18","3,954.18","3,954.18","-","0.74%"
"Dec 03, 2018","3,925.17","3,925.17","3,925.17","3,925.17","-","3.06%"
"Nov 30, 2018","3,808.65","3,808.65","3,808.65","3,808.65","-","0.09%"
"Nov 29, 2018","3,805.06","3,805.06","3,805.06","3,805.06","-","-1.13%"
"Nov 28, 2018","3,848.54","3,848.54","3,848.54","3,848.54","-","1.81%"
"Nov 27, 2018","3,780.28","3,780.28","3,780.28","3,780.28","-","0.72%"
"Nov 26, 2018","3,753.42","3,753.42","3,753.42","3,753.42","-","0.75%"
"Nov 23, 2018","3,725.33","3,725.33","3,725.33","3,725.33","-","-1.67%"
"Nov 22, 2018","3,788.71","3,788.71","3,788.71","3,788.71","-","-0.48%"
"Nov 21, 2018","3,806.94","3,806.94","3,806.94","3,806.94","-","1.42%"
"Nov 20, 2018","3,753.81","3,753.81","3,753.81","3,753.81","-","-3.68%"
"Nov 19, 2018","3,897.33","3,897.33","3,897.33","3,897.33","-","1.13%"
"Nov 16, 2018","3,853.96","3,853.96","3,853.96","3,853.96","-","1.05%"
"Nov 15, 2018","3,814.00","3,814.00","3,814.00","3,814.00","-","2.75%"
"Nov 14, 2018","3,711.82","3,711.82","3,711.82","3,711.82","-","-0.68%"
"Nov 13, 2018","3,737.12","3,737.12","3,737.12","3,737.12","-","0.98%"
"Nov 12, 2018","3,701.01","3,701.01","3,701.01","3,701.01","-","-0.36%"
"Nov 09, 2018","3,714.49","3,714.49","3,714.49","3,714.49","-","-1.79%"
"Nov 08, 2018","3,782.30","3,782.30","3,782.30","3,782.30","-","-1.41%"
"Nov 07, 2018","3,836.46","3,836.46","3,836.46","3,836.46","-","0.41%"
"Nov 06, 2018","3,820.66","3,820.66","3,820.66","3,820.66","-","-0.11%"
"Nov 05, 2018","3,824.84","3,824.84","3,824.84","3,824.84","-","-2.35%"
"Nov 02, 2018","3,916.73","3,916.73","3,916.73","3,916.73","-","7.80%"
"Nov 01, 2018","3,633.35","3,633.35","3,633.35","3,633.35","-","4.16%"
"Oct 31, 2018","3,488.15","3,488.15","3,488.15","3,488.15","-","4.03%"
"Oct 30, 2018","3,352.88","3,352.88","3,352.88","3,352.88","-","-1.05%"
"Oct 29, 2018","3,388.31","3,388.31","3,388.31","3,388.31","-","-0.88%"
"Oct 26, 2018","3,418.55","3,418.55","3,418.55","3,418.55","-","-2.60%"
"Oct 25, 2018","3,509.81","3,509.81","3,509.81","3,509.81","-","-2.87%"
"Oct 24, 2018","3,613.64","3,613.64","3,613.64","3,613.64","-","-2.07%"
"Oct 23, 2018","3,689.98","3,689.98","3,689.98","3,689.98","-","-4.18%"
"Oct 22, 2018","3,850.93","3,850.93","3,850.93","3,850.93","-","2.92%"
"Oct 19, 2018","3,741.58","3,741.58","3,741.58","3,741.58","-","0.77%"
"Oct 18, 2018","3,713.06","3,713.06","3,713.06","3,713.06","-","0.14%"
"Oct 16, 2018","3,707.81","3,707.81","3,707.81","3,707.81","-","0.50%"
"Oct 15, 2018","3,689.31","3,689.31","3,689.31","3,689.31","-","-1.50%"
"Oct 12, 2018","3,745.62","3,745.62","3,745.62","3,745.62","-","4.31%"
"Oct 11, 2018","3,590.76","3,590.76","3,590.76","3,590.76","-","-7.05%"
"Oct 10, 2018","3,863.03","3,863.03","3,863.03","3,863.03","-","-1.02%"
"Oct 09, 2018","3,902.88","3,902.88","3,902.88","3,902.88","-","-0.41%"
"Oct 08, 2018","3,918.76","3,918.76","3,918.76","3,918.76","-","-3.39%"
"Oct 05, 2018","4,056.44","4,056.44","4,056.44","4,056.44","-","-3.43%"
"Oct 04, 2018","4,200.48","4,200.48","4,200.48","4,200.48","-","-2.16%"
"Oct 03, 2018","4,293.06","4,293.06","4,293.06","4,293.06","-","0.10%"
"Oct 02, 2018","4,288.69","4,288.69","4,288.69","4,288.69","-","-1.21%"
"Sep 28, 2018","4,341.42","4,341.42","4,341.42","4,341.42","-","0.36%"
"Sep 27, 2018","4,325.72","4,325.72","4,325.72","4,325.72","-","-0.33%"
"Sep 26, 2018","4,339.89","4,339.89","4,339.89","4,339.89","-","1.23%"
"Sep 24, 2018","4,287.30","4,287.30","4,287.30","4,287.30","-","-1.83%"
"Sep 21, 2018","4,367.26","4,367.26","4,367.26","4,367.26","-","2.63%"
"Sep 20, 2018","4,255.39","4,255.39","4,255.39","4,255.39","-","0.05%"
"Sep 19, 2018","4,253.18","4,253.18","4,253.18","4,253.18","-","1.55%"
"Sep 18, 2018","4,188.19","4,188.19","4,188.19","4,188.19","-","1.48%"
"Sep 17, 2018","4,126.91","4,126.91","4,126.91","4,126.91","-","-2.55%"
"Sep 14, 2018","4,234.91","4,234.91","4,234.91","4,234.91","-","1.55%"
"Sep 13, 2018","4,170.23","4,170.23","4,170.23","4,170.23","-","3.81%"
"Sep 12, 2018","4,017.13","4,017.13","4,017.13","4,017.13","-","-0.56%"
"Sep 11, 2018","4,039.70","4,039.70","4,039.70","4,039.70","-","-1.02%"
