"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 28, 2019","6,924.80","6,909.59","6,935.34","6,893.53","-","0.49%"
"Nov 27, 2019","6,891.06","6,883.73","6,900.55","6,857.67","-","0.55%"
"Nov 26, 2019","6,853.06","6,858.13","6,882.86","6,808.26","-","0.27%"
"Nov 25, 2019","6,834.53","6,738.01","6,840.80","6,730.50","-","1.52%"
"Nov 22, 2019","6,732.53","6,768.50","6,768.84","6,713.57","-","-0.37%"
"Nov 21, 2019","6,757.22","6,754.65","6,778.98","6,726.18","-","0.18%"
"Nov 20, 2019","6,744.85","6,763.76","6,775.06","6,732.09","-","0.04%"
"Nov 19, 2019","6,742.15","6,738.75","6,757.44","6,711.66","-","0.25%"
"Nov 18, 2019","6,725.10","6,732.32","6,755.78","6,702.47","-","-0.03%"
"Nov 15, 2019","6,727.34","6,726.80","6,762.00","6,708.17","-","0.45%"
"Nov 14, 2019","6,697.02","6,654.58","6,705.77","6,612.00","-","0.80%"
"Nov 13, 2019","6,643.71","6,729.68","6,742.46","6,636.26","-","-1.22%"
"Nov 11, 2019","6,726.04","6,673.38","6,740.41","6,654.76","-","0.82%"
"Nov 08, 2019","6,671.51","6,677.30","6,746.89","6,656.94","-","-0.13%"
"Nov 07, 2019","6,680.31","6,675.72","6,703.02","6,652.44","-","0.53%"
"Nov 06, 2019","6,644.87","6,591.17","6,660.60","6,529.86","-","1.05%"
"Nov 05, 2019","6,575.54","6,626.81","6,631.32","6,556.29","-","-0.20%"
"Nov 04, 2019","6,588.78","6,575.77","6,610.87","6,546.64","-","0.52%"
"Nov 01, 2019","6,554.47","6,535.90","6,577.24","6,519.29","-","0.69%"
"Oct 31, 2019","6,509.64","6,523.40","6,565.97","6,498.91","-","0.18%"
"Oct 30, 2019","6,497.75","6,503.94","6,533.95","6,469.85","-","0.20%"
"Oct 29, 2019","6,485.08","6,417.26","6,505.15","6,390.94","-","1.59%"
"Oct 25, 2019","6,383.74","6,393.56","6,405.87","6,309.44","-","0.18%"
"Oct 24, 2019","6,372.20","6,440.53","6,468.68","6,351.89","-","-0.74%"
"Oct 23, 2019","6,419.40","6,423.94","6,447.72","6,368.86","-","0.36%"
"Oct 22, 2019","6,396.55","6,392.89","6,465.53","6,371.87","-","0.85%"
"Oct 18, 2019","6,342.51","6,304.17","6,355.73","6,279.34","-","0.66%"
"Oct 17, 2019","6,300.68","6,216.69","6,311.94","6,204.42","-","1.55%"
"Oct 16, 2019","6,204.81","6,202.20","6,228.45","6,164.26","-","0.54%"
"Oct 15, 2019","6,171.52","6,129.89","6,197.35","6,123.55","-","0.93%"
"Oct 14, 2019","6,114.36","6,135.26","6,189.95","6,096.72","-","0.07%"
"Oct 11, 2019","6,109.92","6,129.84","6,200.69","6,044.60","-","0.41%"
"Oct 10, 2019","6,085.19","6,190.65","6,190.65","6,070.54","-","-2.03%"
"Oct 09, 2019","6,211.56","6,056.72","6,222.24","6,030.50","-","2.84%"
"Oct 07, 2019","6,040.06","6,086.53","6,115.30","6,010.61","-","-0.04%"
"Oct 04, 2019","6,042.61","6,199.32","6,214.20","6,033.38","-","-1.78%"
"Oct 03, 2019","6,152.36","6,183.24","6,222.41","6,120.40","-","-0.98%"
"Oct 01, 2019","6,213.26","6,290.26","6,330.81","6,100.87","-","-0.74%"
"Sep 30, 2019","6,259.35","6,416.86","6,416.86","6,236.01","-","-2.40%"
"Sep 27, 2019","6,413.56","6,441.45","6,474.50","6,398.67","-","-0.38%"
"Sep 26, 2019","6,437.85","6,376.98","6,538.88","6,375.44","-","1.17%"
"Sep 25, 2019","6,363.49","6,478.62","6,478.62","6,337.90","-","-1.91%"
"Sep 24, 2019","6,487.38","6,551.70","6,582.03","6,437.72","-","-0.99%"
"Sep 23, 2019","6,552.28","6,401.64","6,601.68","6,391.76","-","5.02%"
"Sep 20, 2019","6,239.18","5,837.69","6,300.38","5,814.66","-","7.25%"
"Sep 19, 2019","5,817.47","5,890.66","5,892.09","5,793.81","-","-1.19%"
"Sep 18, 2019","5,887.79","5,916.71","5,946.12","5,875.46","-","0.00%"
"Sep 17, 2019","5,887.66","6,026.40","6,026.48","5,871.73","-","-2.31%"
"Sep 16, 2019","6,027.17","6,060.99","6,070.07","6,021.76","-","-0.95%"
"Sep 13, 2019","6,084.84","6,052.32","6,089.76","6,002.29","-","0.61%"
"Sep 12, 2019","6,047.83","6,039.44","6,101.20","6,038.43","-","0.35%"
"Sep 11, 2019","6,026.74","6,015.05","6,043.59","5,999.15","-","0.65%"
