"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 19, 2019","25,324.40","25,402.64","25,402.77","25,258.48","193.06M","-0.08%"
"Nov 18, 2019","25,345.62","25,337.68","25,382.87","25,208.13","733.99M","0.26%"
"Nov 15, 2019","25,280.71","25,376.37","25,430.43","25,177.10","193.55M","0.02%"
"Nov 14, 2019","25,274.84","25,176.72","25,353.63","25,110.86","214.76M","0.87%"
"Nov 13, 2019","25,056.90","24,985.97","25,135.01","24,932.28","248.28M","0.39%"
"Nov 11, 2019","24,960.72","25,004.93","25,131.34","24,877.63","257.26M","0.07%"
"Nov 08, 2019","24,942.56","24,923.44","25,166.05","24,840.15","336.42M","0.06%"
"Nov 07, 2019","24,927.40","24,835.70","25,041.41","24,775.50","1.35B","0.75%"
"Nov 06, 2019","24,740.87","25,035.95","25,301.11","24,669.84","1.07B","-5.30%"
"Nov 05, 2019","26,126.25","26,497.88","26,524.61","26,085.20","259.24M","-1.28%"
"Nov 04, 2019","26,465.69","27,023.65","27,023.65","26,358.88","293.44M","-0.44%"
"Nov 01, 2019","26,582.43","26,959.29","27,016.58","26,456.06","469.73M","-1.16%"
"Oct 31, 2019","26,893.46","26,845.34","26,987.22","26,782.35","150.24M","0.54%"
"Oct 30, 2019","26,748.81","27,138.65","27,152.41","26,716.94","255.24M","-0.98%"
"Oct 29, 2019","27,014.25","26,838.60","27,136.47","26,572.02","249.44M","0.59%"
"Oct 25, 2019","26,855.20","27,411.78","27,499.44","26,791.02","1.12B","-1.78%"
"Oct 24, 2019","27,341.37","27,350.59","27,450.01","27,125.85","380.98M","0.55%"
"Oct 23, 2019","27,191.42","27,110.31","27,439.78","27,024.46","469.26M","0.80%"
"Oct 22, 2019","26,975.34","26,629.30","27,056.17","26,606.68","396.28M","1.52%"
"Oct 18, 2019","26,570.35","26,334.55","26,642.44","26,227.48","237.70M","1.32%"
"Oct 17, 2019","26,224.56","26,179.19","26,249.49","26,107.46","226.09M","0.60%"
"Oct 16, 2019","26,068.36","26,002.77","26,116.77","25,790.82","804.22M","0.40%"
"Oct 15, 2019","25,963.43","25,728.29","26,028.85","25,728.29","487.42M","0.95%"
"Oct 14, 2019","25,719.11","25,738.87","25,833.59","25,595.16","203.24M","0.04%"
"Oct 11, 2019","25,709.43","25,706.59","25,800.68","25,438.41","255.01M","0.28%"
"Oct 10, 2019","25,636.41","26,181.04","26,181.04","25,530.96","321.64M","0.02%"
"Oct 09, 2019","25,630.94","25,175.45","25,704.36","24,974.72","579.36M","-0.35%"
"Oct 07, 2019","25,720.03","25,675.20","25,770.66","25,317.07","242.63M","1.06%"
"Oct 04, 2019","25,450.02","26,046.32","26,139.87","25,379.48","171.85M","-2.10%"
"Oct 03, 2019","25,995.56","25,871.49","26,064.46","25,675.61","217.83M","0.48%"
"Oct 01, 2019","25,871.53","25,911.89","26,201.60","25,658.38","601.85M","-0.00%"
"Sep 30, 2019","25,872.79","26,194.57","26,275.95","25,750.29","168.04M","-1.02%"
"Sep 27, 2019","26,140.45","26,163.70","26,284.55","25,902.76","245.64M","-0.06%"
"Sep 26, 2019","26,155.11","25,881.94","26,217.92","25,870.96","460.47M","1.43%"
"Sep 25, 2019","25,785.51","26,196.07","26,365.71","25,699.37","270.66M","-1.46%"
