Date,Price,Open,High,Low,Volume,Chg%
"Mar 15, 2019","6,938.24","6,843.13","6,946.76","6,843.13",0,1.39%
"Mar 14, 2019","6,843.13","6,843.00","6,874.31","6,807.20",0,0.00%
"Mar 13, 2019","6,843.00","6,873.98","6,873.98","6,827.08",0,-0.45%
"Mar 12, 2019","6,873.98","6,843.08","6,902.93","6,812.80",0,0.45%
"Mar 11, 2019","6,843.08","6,791.21","6,914.15","6,781.60",0,0.76%
"Mar 08, 2019","6,791.21","6,840.91","6,842.27","6,737.39",0,-0.73%
"Mar 07, 2019","6,840.91","6,990.76","6,990.76","6,840.91",0,-2.14%
"Mar 06, 2019","6,990.76","6,991.28","7,004.94","6,944.23",0,-0.01%
"Mar 05, 2019","6,991.28","6,925.24","7,003.39","6,894.36",0,0.95%
"Mar 04, 2019","6,925.24","6,855.31","6,967.38","6,855.31",0,1.02%
"Mar 01, 2019","6,855.31","6,773.04","6,869.92","6,773.04",0,1.21%
"Feb 28, 2019","6,773.04","6,706.47","6,773.04","6,671.94",0,0.99%
"Feb 27, 2019","6,706.47","6,737.21","6,741.16","6,677.81",0,-0.46%
"Feb 26, 2019","6,737.21","6,812.79","6,812.79","6,710.51",0,-1.11%
"Feb 25, 2019","6,812.79","6,777.71","6,826.84","6,777.71",0,0.52%
"Feb 22, 2019","6,777.71","6,777.38","6,827.27","6,768.33",0,0.00%
"Feb 21, 2019","6,777.38","6,775.67","6,840.73","6,759.03",0,0.03%
"Feb 20, 2019","6,775.67","6,704.62","6,775.67","6,691.31",0,1.06%
"Feb 19, 2019","6,704.62","6,777.84","6,783.39","6,699.46",0,-1.08%
"Feb 18, 2019","6,777.84","6,768.19","6,796.92","6,749.41",0,0.14%
"Feb 15, 2019","6,768.19","6,810.09","6,820.03","6,753.94",0,-0.62%
"Feb 14, 2019","6,810.09","6,938.47","6,991.91","6,761.88",0,-1.85%
"Feb 13, 2019","6,938.47","6,940.12","6,993.90","6,919.36",0,-0.02%
"Feb 12, 2019","6,940.12","6,923.27","6,983.02","6,914.16",0,0.24%
"Feb 11, 2019","6,923.27","7,036.79","7,043.11","6,781.17",0,-1.61%
"Feb 08, 2019","7,036.79","7,153.73","7,153.73","6,994.99",0,-1.63%
"Feb 07, 2019","7,153.73","6,934.53","7,163.70","6,920.78",0,3.16%
"Feb 06, 2019","6,934.53","6,957.40","6,969.30","6,897.67",0,-0.33%
"Feb 05, 2019","6,957.40","6,785.90","6,966.13","6,760.87",0,2.53%
"Feb 04, 2019","6,785.90","6,779.30","6,817.76","6,752.51",0,0.10%
"Feb 01, 2019","6,779.30","6,778.12","6,835.96","6,768.65",0,0.02%
"Jan 31, 2019","6,778.12","6,753.09","6,855.13","6,751.05",0,0.37%
"Jan 30, 2019","6,753.09","6,699.88","6,759.83","6,699.88",0,0.79%
"Jan 29, 2019","6,699.88","6,639.62","6,773.11","6,612.22",0,0.91%
"Jan 28, 2019","6,639.62","6,739.32","6,739.32","6,639.62",0,-1.48%
"Jan 25, 2019","6,739.32","6,775.69","6,789.50","6,720.81",0,-0.54%
"Jan 24, 2019","6,775.69","6,806.31","6,835.64","6,759.93",0,-0.45%
"Jan 23, 2019","6,806.31","6,880.07","6,880.07","6,794.56",0,-1.07%
"Jan 22, 2019","6,880.07","6,960.98","6,976.18","6,818.68",0,-1.16%
"Jan 21, 2019","6,960.98","6,894.79","6,968.19","6,889.53",0,0.96%
"Jan 18, 2019","6,894.79","6,850.55","6,928.91","6,825.03",0,0.65%
"Jan 17, 2019","6,850.55","6,856.37","6,875.39","6,808.99",0,-0.08%
"Jan 16, 2019","6,856.37","6,815.28","6,868.11","6,778.59",0,0.60%
"Jan 15, 2019","6,815.28","6,789.78","6,829.48","6,722.53",0,0.38%
"Jan 14, 2019","6,789.78","6,886.91","6,889.30","6,776.56",0,-1.41%
"Jan 11, 2019","6,886.91","6,977.75","7,000.54","6,876.47",0,-1.30%
"Jan 10, 2019","6,977.75","6,936.49","6,988.17","6,908.38",0,0.59%
"Jan 09, 2019","6,936.49","6,812.60","6,974.54","6,812.60",0,1.82%
"Jan 08, 2019","6,812.60","6,824.40","6,855.08","6,705.56",0,-0.17%
"Jan 07, 2019","6,824.40","6,781.84","6,869.74","6,770.67",0,0.63%
"Jan 04, 2019","6,781.84","6,632.66","6,786.50","6,615.81",0,2.25%
"Jan 03, 2019","6,632.66","6,784.09","6,784.09","6,612.88",0,-2.23%
"Jan 02, 2019","6,784.09","6,920.21","6,924.69","6,695.50",0,-1.97%
"Dec 31, 2018","6,920.21","6,873.65","6,957.12","6,873.65",0,0.68%
"Dec 28, 2018","6,873.65","6,736.93","6,891.93","6,736.93",0,2.03%
"Dec 27, 2018","6,736.93","6,856.36","6,899.37","6,691.79",0,-1.74%
"Dec 24, 2018","6,856.36","6,809.39","6,914.60","6,734.97",0,0.69%
"Dec 21, 2018","6,809.39","6,871.56","6,885.27","6,751.99",0,-0.90%
"Dec 20, 2018","6,871.56","6,930.18","6,956.25","6,775.15",0,-0.85%
"Dec 19, 2018","6,930.18","6,867.80","6,986.45","6,811.03",0,0.91%
"Dec 18, 2018","6,867.80","6,975.23","6,976.21","6,867.80",0,-1.54%
"Dec 17, 2018","6,975.23","7,107.17","7,115.89","6,975.23",0,-1.86%
"Dec 14, 2018","7,107.17","7,183.07","7,183.07","7,046.99",0,-1.06%
"Dec 13, 2018","7,183.07","7,296.18","7,312.72","7,178.41",0,-1.55%
"Dec 12, 2018","7,296.18","7,201.27","7,328.90","7,201.27",0,1.32%
"Dec 11, 2018","7,201.27","7,085.01","7,234.53","7,085.01",0,1.64%
"Dec 10, 2018","7,085.01","7,181.07","7,414.47","7,067.16",0,-1.34%
"Dec 07, 2018","7,181.07","7,004.46","7,246.43","7,004.46",0,2.52%
"Dec 06, 2018","7,004.46","7,193.91","7,193.91","6,972.88",0,-2.63%
"Dec 05, 2018","7,193.91","7,272.59","7,272.59","7,187.98",0,-1.08%
"Dec 04, 2018","7,272.59","7,215.59","7,328.11","7,211.65",0,0.79%
"Dec 03, 2018","7,215.59","7,156.32","7,377.40","7,156.32",0,0.83%
"Nov 30, 2018","7,156.32","7,240.27","7,250.71","7,138.65",0,-1.16%
"Nov 29, 2018","7,240.27","7,142.50","7,272.78","7,130.62",0,1.37%
"Nov 28, 2018","7,142.50","7,126.39","7,182.59","7,107.36",0,0.23%
"Nov 27, 2018","7,126.39","7,166.14","7,169.14","6,968.96",0,-0.55%
"Nov 26, 2018","7,166.14","7,120.80","7,194.71","7,113.31",0,0.64%
"Nov 23, 2018","7,120.80","7,072.05","7,125.37","7,036.76",0,0.69%
"Nov 22, 2018","7,072.05","7,135.76","7,179.57","7,058.28",0,-0.89%
"Nov 21, 2018","7,135.76","6,998.48","7,169.41","6,998.48",0,1.96%
"Nov 20, 2018","6,998.48","7,083.59","7,112.69","6,986.52",0,-1.20%
"Nov 19, 2018","7,083.59","7,183.54","7,246.79","7,083.59",0,-1.39%
"Nov 16, 2018","7,183.54","7,172.54","7,245.49","7,120.29",0,0.15%
"Nov 15, 2018","7,172.54","7,180.67","7,220.29","7,089.35",0,-0.11%
"Nov 14, 2018","7,180.67","7,178.41","7,283.27","7,165.40",0,0.03%
"Nov 13, 2018","7,178.41","7,135.60","7,193.71","7,106.71",0,0.60%
"Nov 12, 2018","7,135.60","7,168.37","7,212.03","7,124.76",0,-0.46%
"Nov 09, 2018","7,168.37","7,202.35","7,204.81","7,147.42",0,-0.47%
"Nov 08, 2018","7,202.35","7,224.69","7,280.51","7,183.20",0,-0.31%
"Nov 07, 2018","7,224.69","7,067.54","7,230.26","7,067.54",0,2.22%
"Nov 06, 2018","7,067.54","7,089.66","7,120.50","7,027.98",0,-0.31%
"Nov 05, 2018","7,089.66","7,130.21","7,197.13","7,077.01",0,-0.57%
"Nov 02, 2018","7,130.21","7,084.04","7,186.87","7,084.04",0,0.65%
"Nov 01, 2018","7,084.04","6,813.95","7,144.61","6,792.11",0,3.96%
"Oct 31, 2018","6,813.95","6,699.68","6,900.67","6,699.68",0,1.71%
"Oct 30, 2018","6,699.68","6,645.32","6,715.36","6,600.18",0,0.82%
"Oct 29, 2018","6,645.32","6,545.47","6,752.33","6,545.47",0,1.53%
"Oct 26, 2018","6,545.47","6,603.77","6,603.77","6,469.33",0,-0.88%
"Oct 25, 2018","6,603.77","6,592.49","6,618.95","6,500.28",0,0.17%
"Oct 24, 2018","6,592.49","6,584.72","6,745.78","6,584.72",0,0.12%
"Oct 23, 2018","6,584.72","6,640.95","6,650.26","6,556.02",0,-0.85%
"Oct 22, 2018","6,640.95","6,604.06","6,742.66","6,554.53",0,0.56%
"Oct 19, 2018","6,604.06","6,614.78","6,625.96","6,536.09",0,-0.16%
"Oct 18, 2018","6,614.78","6,646.57","6,718.82","6,614.78",0,-0.48%
"Oct 17, 2018","6,646.57","6,852.23","6,862.71","6,626.80",0,-3.00%
"Oct 16, 2018","6,852.23","6,760.23","6,867.61","6,657.75",0,1.36%
"Oct 15, 2018","6,760.23","7,184.22","7,187.39","6,684.86",0,-5.90%
"Oct 12, 2018","7,184.22","7,150.87","7,233.59","7,150.87",0,0.47%
"Oct 11, 2018","7,150.87","7,227.75","7,234.21","7,116.97",0,-1.06%
"Oct 10, 2018","7,227.75","7,344.31","7,344.31","7,214.83",0,-1.59%
"Oct 09, 2018","7,344.31","7,370.73","7,389.43","7,252.02",0,-0.36%
"Oct 08, 2018","7,370.73","7,459.06","7,474.27","7,370.73",0,-1.18%
"Oct 05, 2018","7,459.06","7,511.59","7,525.02","7,417.32",0,-0.70%
"Oct 04, 2018","7,511.59","7,702.40","7,702.40","7,489.03",0,-2.48%
"Oct 03, 2018","7,702.40","7,676.56","7,761.28","7,676.56",0,0.34%
"Oct 02, 2018","7,676.56","7,707.78","7,712.61","7,653.36",0,-0.41%
"Oct 01, 2018","7,707.78","7,636.99","7,775.14","7,618.17",0,0.93%
"Sep 28, 2018","7,636.99","7,681.53","7,704.50","7,617.30",0,-0.58%
"Sep 27, 2018","7,681.53","7,718.35","7,725.83","7,661.16",0,-0.48%
"Sep 26, 2018","7,718.35","7,677.13","7,735.23","7,641.60",0,0.54%
"Sep 25, 2018","7,677.13","7,639.93","7,687.84","7,610.64",0,0.49%
"Sep 24, 2018","7,639.93","7,653.09","7,655.05","7,581.25",0,-0.17%
"Sep 21, 2018","7,653.09","7,558.78","7,682.26","7,558.78",0,1.25%
"Sep 20, 2018","7,558.78","7,556.83","7,590.44","7,528.39",0,0.03%
"Sep 19, 2018","7,556.83","7,664.32","7,668.15","7,548.44",0,-1.40%
"Sep 18, 2018","7,664.32","7,723.05","7,733.78","7,632.52",0,-0.76%
"Sep 17, 2018","7,723.05","7,727.96","7,757.68","7,705.99",0,-0.06%
"Sep 14, 2018","7,727.96","7,718.05","7,744.10","7,675.03",0,0.13%
"Sep 13, 2018","7,718.05","7,835.33","7,865.10","7,712.76",0,-1.50%
"Sep 12, 2018","7,835.33","7,782.52","7,852.94","7,772.85",0,0.68%
"Sep 11, 2018","7,782.52","7,761.79","7,801.87","7,731.06",0,0.27%
"Sep 10, 2018","7,761.79","7,753.88","7,787.29","7,708.55",0,0.10%
"Sep 07, 2018","7,753.88","7,578.47","7,765.90","7,578.47",0,2.31%
"Sep 06, 2018","7,578.47","7,639.88","7,648.87","7,575.07",0,-0.80%
"Sep 05, 2018","7,639.88","7,745.53","7,745.53","7,618.34",0,-1.36%
"Sep 04, 2018","7,745.53","7,822.20","7,848.41","7,726.23",0,-0.98%
"Sep 03, 2018","7,822.20","7,733.68","7,827.65","7,733.68",0,1.14%
"Aug 31, 2018","7,733.68","7,785.83","7,795.33","7,721.78",0,-0.67%
"Aug 30, 2018","7,785.83","7,838.00","7,854.09","7,774.79",0,-0.67%
"Aug 29, 2018","7,838.00","7,879.43","7,904.50","7,819.84",0,-0.53%
"Aug 28, 2018","7,879.43","7,777.96","7,910.73","7,777.96",0,1.30%
"Aug 24, 2018","7,777.96","7,798.92","7,799.09","7,742.54",0,-0.27%
"Aug 23, 2018","7,798.92","7,855.62","7,887.87","7,794.77",0,-0.72%
"Aug 22, 2018","7,855.62","7,812.34","7,881.68","7,788.49",0,0.55%
"Aug 21, 2018","7,812.34","7,825.07","7,863.84","7,782.00",0,-0.16%
"Aug 20, 2018","7,825.07","7,824.41","7,914.66","7,820.11",0,0.01%
"Aug 17, 2018","7,824.41","7,799.46","7,824.41","7,776.17",0,0.32%
"Aug 16, 2018","7,799.46","7,690.48","7,802.46","7,684.89",0,1.42%
"Aug 15, 2018","7,690.48","7,754.24","7,807.03","7,654.27",0,-0.82%
"Aug 14, 2018","7,754.24","7,728.79","7,775.34","7,727.85",0,0.33%
"Aug 13, 2018","7,728.79","7,724.00","7,739.79","7,641.82",0,0.06%
"Aug 10, 2018","7,724.00","7,746.66","7,755.15","7,704.41",0,-0.29%
"Aug 09, 2018","7,746.66","7,759.14","7,795.39","7,712.26",0,-0.16%
"Aug 08, 2018","7,759.14","7,837.42","7,846.96","7,736.93",0,-1.00%
"Aug 07, 2018","7,837.42","7,813.96","7,870.27","7,770.64",0,0.30%
"Aug 06, 2018","7,813.96","7,862.75","7,877.27","7,773.67",0,-0.62%
"Aug 03, 2018","7,862.75","7,775.93","7,881.93","7,775.86",0,1.12%
"Aug 02, 2018","7,775.93","7,797.45","7,869.96","7,734.13",0,-0.28%
"Aug 01, 2018","7,797.45","7,800.06","7,819.08","7,738.34",0,-0.03%
"Jul 31, 2018","7,800.06","7,901.18","7,906.64","7,763.85",0,-1.28%
"Jul 30, 2018","7,901.18","7,963.05","7,963.05","7,884.10",0,-0.78%
"Jul 27, 2018","7,963.05","7,915.33","7,993.49","7,900.91",0,0.60%
"Jul 26, 2018","7,915.33","7,763.68","7,994.38","7,763.68",0,1.95%
"Jul 25, 2018","7,763.68","7,771.52","7,787.62","7,700.74",0,-0.10%
"Jul 24, 2018","7,771.52","7,716.57","7,815.90","7,681.73",0,0.71%
"Jul 23, 2018","7,716.57","7,805.39","7,805.39","7,707.71",0,-1.14%
"Jul 20, 2018","7,805.39","7,760.40","7,833.71","7,749.15",0,0.58%
"Jul 19, 2018","7,760.40","7,769.16","7,788.68","7,719.84",0,-0.11%
"Jul 18, 2018","7,769.16","7,783.02","7,874.86","7,754.53",0,-0.18%
"Jul 17, 2018","7,783.02","7,774.58","7,816.38","7,709.87",0,0.11%
"Jul 16, 2018","7,774.58","7,795.05","7,844.00","7,766.07",0,-0.26%
"Jul 13, 2018","7,795.05","7,806.80","7,882.28","7,790.79",0,-0.15%
"Jul 12, 2018","7,806.80","7,691.89","7,813.10","7,691.89",0,1.49%
"Jul 11, 2018","7,691.89","7,705.72","7,717.15","7,631.32",0,-0.18%
"Jul 10, 2018","7,705.72","7,682.76","7,718.70","7,647.01",0,0.30%
"Jul 09, 2018","7,682.76","7,589.55","7,705.75","7,582.16",0,1.23%
"Jul 06, 2018","7,589.55","7,638.75","7,679.45","7,576.82",0,-0.64%
"Jul 05, 2018","7,638.75","7,601.71","7,651.20","7,597.96",0,0.49%
"Jul 04, 2018","7,601.71","7,658.52","7,666.11","7,573.50",0,-0.74%
"Jul 03, 2018","7,658.52","7,684.29","7,728.45","7,623.75",0,-0.34%
"Jul 02, 2018","7,684.29","7,946.29","7,946.29","7,683.47",0,-3.30%
"Jun 29, 2018","7,946.29","7,927.02","8,019.47","7,924.82",0,0.24%
"Jun 28, 2018","7,927.02","7,982.16","8,000.90","7,877.00",0,-0.69%
"Jun 27, 2018","7,982.16","7,978.29","8,008.04","7,891.63",0,0.05%
"Jun 26, 2018","7,978.29","7,958.01","8,006.82","7,944.28",0,0.25%
"Jun 25, 2018","7,958.01","8,035.92","8,050.11","7,957.66",0,-0.97%
"Jun 22, 2018","8,035.92","7,969.60","8,046.90","7,966.39",0,0.83%
