"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 30, 2019","16,149.45","16,047.07","16,186.45","15,912.31","1.99M","0.79%"
"Aug 29, 2019","16,022.25","15,975.02","16,083.26","15,906.33","1.59M","0.07%"
"Aug 28, 2019","16,010.74","15,825.52","16,039.44","15,809.57","2.12M","1.27%"
"Aug 27, 2019","15,810.50","15,953.10","15,977.44","15,770.07","2.16M","-1.52%"
"Aug 26, 2019","16,054.37","15,984.60","16,089.07","15,782.94","1.68M","0.53%"
"Aug 23, 2019","15,969.15","15,871.66","16,048.49","15,833.81","3.13M","0.94%"
"Aug 22, 2019","15,820.80","15,791.37","15,889.68","15,666.06","2.05M","0.30%"
"Aug 21, 2019","15,772.99","15,767.13","15,848.44","15,734.46","3.99M","0.16%"
"Aug 20, 2019","15,748.07","15,593.64","15,815.95","15,593.64","4.87M","1.34%"
"Aug 19, 2019","15,540.26","15,521.13","15,631.58","15,510.12","3.94M","0.37%"
"Aug 16, 2019","15,482.61","15,699.72","15,704.63","15,385.76","2.29M","-0.78%"
"Aug 14, 2019","15,604.25","15,552.25","15,646.78","15,429.87","2.34M","0.65%"
"Aug 13, 2019","15,502.72","15,911.25","15,911.25","15,460.80","3.67M","-2.54%"
"Aug 09, 2019","15,906.82","16,001.18","16,025.65","15,877.44","3.67M","-0.28%"
"Aug 08, 2019","15,951.07","15,683.27","16,022.93","15,683.27","3.15M","1.98%"
"Aug 07, 2019","15,641.33","15,653.91","15,783.44","15,592.86","2.56M","0.22%"
"Aug 06, 2019","15,607.48","15,609.15","15,751.84","15,533.76","2.67M","-0.20%"
"Aug 05, 2019","15,638.82","15,463.49","15,677.30","15,448.18","2.63M","0.69%"
"Aug 02, 2019","15,531.46","15,429.08","15,575.35","15,309.80","3.78M","0.65%"
"Aug 01, 2019","15,431.37","15,724.28","15,724.28","15,363.06","2.85M","-1.92%"
"Jul 31, 2019","15,733.49","15,585.11","15,760.30","15,424.96","3.02M","0.60%"
"Jul 30, 2019","15,639.46","15,526.70","15,663.51","15,482.04","5.15M","0.67%"
"Jul 29, 2019","15,536.09","15,450.35","15,637.58","15,429.70","3.19M","0.61%"
"Jul 26, 2019","15,442.39","15,521.97","15,559.73","15,361.55","2.10M","-0.87%"
"Jul 25, 2019","15,577.36","15,480.43","15,620.04","15,448.15","2.85M","0.77%"
"Jul 24, 2019","15,458.38","15,552.49","15,601.41","15,403.63","3.36M","-0.53%"
"Jul 23, 2019","15,541.18","15,551.16","15,722.98","15,520.47","8.24M","0.24%"
"Jul 22, 2019","15,504.22","15,477.60","15,562.72","15,395.29","3.15M","0.32%"
"Jul 19, 2019","15,455.03","15,627.19","15,641.54","15,418.69","2.72M","-0.71%"
"Jul 18, 2019","15,564.80","15,665.62","15,689.40","15,518.66","4.85M","-0.92%"
"Jul 17, 2019","15,710.01","15,588.27","15,730.05","15,498.74","2.93M","0.86%"
"Jul 16, 2019","15,576.13","15,582.38","15,622.78","15,515.87","2.76M","-0.38%"
"Jul 15, 2019","15,634.83","15,434.79","15,670.68","15,338.26","4.04M","3.53%"
"Jul 12, 2019","15,102.18","15,093.91","15,138.33","15,032.83","1.97M","0.33%"
"Jul 11, 2019","15,051.81","15,131.90","15,137.30","14,916.25","3.38M","0.11%"
"Jul 10, 2019","15,035.59","14,931.64","15,161.43","14,882.45","2.95M","-0.34%"
"Jul 09, 2019","15,086.44","15,227.67","15,254.63","14,941.49","2.92M","-0.98%"
"Jul 08, 2019","15,235.20","15,216.36","15,297.38","15,139.17","2.83M","-0.10%"
"Jul 05, 2019","15,249.96","15,683.29","15,700.12","15,190.79","3.82M","-2.64%"
"Jul 04, 2019","15,663.54","15,678.29","15,708.12","15,619.31","1.89M","0.08%"
"Jul 03, 2019","15,650.55","15,840.66","15,841.00","15,629.43","2.78M","-0.86%"
"Jul 02, 2019","15,785.66","15,683.28","15,802.37","15,603.52","2.03M","0.84%"
"Jul 01, 2019","15,654.76","15,715.19","15,745.04","15,612.28","2.18M","0.00%"
"Jun 28, 2019","15,654.11","15,748.78","15,810.12","15,623.52","3.09M","-0.30%"
"Jun 27, 2019","15,701.60","15,831.25","15,866.33","15,659.83","4.13M","-0.76%"
"Jun 26, 2019","15,821.40","15,896.02","15,969.03","15,802.85","3.63M","-0.65%"
"Jun 25, 2019","15,925.65","15,905.33","15,964.59","15,788.49","3.52M","0.03%"
"Jun 24, 2019","15,921.12","15,930.69","15,967.68","15,875.12","3.15M","-0.02%"
"Jun 21, 2019","15,923.73","16,028.75","16,056.43","15,881.08","4.59M","-0.64%"
"Jun 20, 2019","16,026.98","15,727.58","16,050.33","15,685.12","4.49M","0.28%"
"Jun 19, 2019","15,982.83","15,997.72","16,072.84","15,913.02","4.33M","-0.03%"
"Jun 18, 2019","15,988.22","15,875.12","16,017.59","15,864.35","5.36M","0.76%"
"Jun 17, 2019","15,868.07","15,935.38","15,962.79","15,828.29","4.49M","-0.25%"
"Jun 14, 2019","15,907.67","15,982.11","15,995.10","15,878.85","4.06M","-0.30%"
"Jun 13, 2019","15,956.05","15,978.61","16,071.48","15,927.98","3.35M","-0.78%"
"Jun 12, 2019","16,080.72","16,088.48","16,103.48","15,921.44","2.81M","-0.10%"
"Jun 11, 2019","16,097.58","16,041.68","16,141.84","16,029.12","4.72M","0.49%"
