Date, Open, High, Low, Close
09/18/19, 1054.80, 1054.84, 1054.84, 1054.84
09/17/19, 1053.26, 1054.78, 1054.78, 1054.78
09/16/19, 1055.60, 1053.26, 1053.26, 1053.26
09/13/19, 1055.69, 1055.71, 1055.71, 1055.71
09/12/19, 1057.58, 1056.44, 1056.44, 1056.44
09/11/19, 1047.14, 1057.71, 1057.71, 1057.71
09/10/19, 1044.04, 1047.12, 1047.12, 1047.12
09/09/19, 1053.66, 1044.07, 1044.07, 1044.07
09/06/19, 1050.43, 1053.74, 1053.74, 1053.74
09/05/19, 1040.51, 1050.46, 1050.46, 1050.46
09/04/19, 1040.23, 1040.31, 1040.31, 1040.31
09/03/19, 1046.52, 1040.16, 1040.16, 1040.16
08/30/19, 1044.30, 1046.74, 1046.74, 1046.74
08/29/19, 1037.25, 1045.00, 1045.00, 1045.00
08/28/19, 1029.72, 1037.01, 1037.01, 1037.01
08/27/19, 1035.62, 1029.73, 1029.73, 1029.73
08/26/19, 1024.68, 1035.41, 1035.41, 1035.41
08/23/19, 1049.73, 1025.47, 1025.47, 1025.47
08/22/19, 1054.99, 1049.81, 1049.81, 1049.81
08/21/19, 1047.17, 1054.96, 1054.96, 1054.96
08/20/19, 1056.14, 1047.12, 1047.12, 1047.12
08/19/19, 1045.91, 1056.18, 1056.18, 1056.18
08/16/19, 1033.50, 1045.86, 1045.86, 1045.86
08/15/19, 1029.94, 1033.52, 1033.52, 1033.52
08/14/19, 1059.24, 1029.94, 1029.94, 1029.94
08/13/19, 1046.47, 1059.98, 1059.98, 1059.98
08/12/19, 1056.96, 1046.29, 1046.29, 1046.49
08/09/19, 1055.18, 1057.12, 1057.12, 1057.12
08/08/19, 1040.96, 1055.21, 1055.21, 1055.21
08/07/19, 1041.01, 1040.86, 1040.86, 1040.86
08/06/19, 1028.16, 1041.18, 1041.18, 1041.18
08/05/19, 1052.63, 1028.13, 1028.13, 1028.13
08/02/19, 1055.07, 1052.76, 1052.76, 1052.76
08/01/19, 1053.41, 1055.10, 1055.10, 1055.10
07/31/19, 1064.48, 1054.04, 1054.04, 1054.04
07/30/19, 1069.12, 1064.57, 1064.57, 1064.57
07/29/19, 1064.84, 1069.15, 1069.15, 1069.15
07/26/19, 1060.47, 1064.81, 1064.81, 1064.81
07/25/19, 1066.11, 1060.39, 1060.39, 1060.39
07/24/19, 1065.77, 1066.28, 1066.28, 1066.28
07/23/19, 1059.40, 1065.93, 1065.93, 1065.93
07/22/19, 1061.05, 1059.39, 1059.39, 1059.39
07/19/19, 1072.53, 1061.01, 1061.01, 1061.01
07/18/19, 1066.59, 1072.41, 1072.41, 1072.41
07/17/19, 1066.37, 1066.60, 1066.60, 1066.60
07/16/19, 1071.80, 1066.40, 1066.40, 1066.40
07/15/19, 1069.55, 1071.79, 1071.79, 1071.79
07/12/19, 1081.65, 1069.57, 1069.57, 1069.57
07/11/19, 1082.18, 1082.31, 1082.31, 1082.31
07/10/19, 1078.32, 1082.10, 1082.10, 1082.10
07/09/19, 1076.83, 1078.19, 1078.19, 1078.19
07/08/19, 1085.03, 1077.00, 1077.00, 1077.00
07/05/19, 1092.79, 1085.09, 1085.09, 1085.09
07/03/19, 1083.12, 1093.05, 1093.05, 1093.05
07/02/19, 1078.60, 1083.21, 1083.21, 1083.21
07/01/19, 1072.48, 1078.60, 1078.60, 1078.60
06/28/19, 1068.49, 1072.47, 1072.47, 1072.47
06/27/19, 1061.79, 1068.53, 1068.53, 1068.53
06/26/19, 1075.33, 1061.90, 1061.90, 1061.90
06/25/19, 1079.63, 1075.31, 1075.31, 1075.31
06/24/19, 1085.14, 1079.74, 1079.74, 1079.75
06/21/19, 1080.50, 1085.15, 1085.15, 1085.15
06/20/19, 1076.30, 1080.43, 1080.43, 1080.43
06/19/19, 1065.89, 1076.10, 1076.10, 1076.10
06/18/19, 1057.21, 1065.90, 1065.90, 1065.90
06/17/19, 1052.26, 1057.19, 1057.19, 1057.19
06/14/19, 1054.62, 1052.28, 1052.28, 1052.28
06/13/19, 1056.33, 1055.35, 1055.35, 1055.35
06/12/19, 1051.11, 1056.56, 1056.56, 1056.56
06/11/19, 1053.89, 1051.17, 1051.17, 1051.17
06/10/19, 1050.58, 1053.78, 1053.78, 1053.78
06/07/19, 1037.31, 1050.52, 1050.52, 1050.52
06/06/19, 1033.91, 1037.29, 1037.29, 1037.29
06/05/19, 1027.24, 1034.02, 1034.02, 1034.02
06/04/19, 1010.25, 1027.09, 1027.09, 1027.09
06/03/19, 1006.94, 1010.07, 1010.07, 1010.07
05/31/19, 1014.87, 1007.00, 1007.00, 1007.00
05/30/19, 1009.68, 1014.93, 1014.93, 1014.93
05/29/19, 1019.33, 1009.65, 1009.65, 1009.65
05/28/19, 1034.02, 1019.38, 1019.38, 1019.38
05/24/19, 1032.04, 1033.95, 1033.95, 1033.95
05/23/19, 1036.32, 1032.68, 1032.68, 1032.68
05/22/19, 1029.91, 1036.50, 1036.50, 1036.50
05/21/19, 1021.58, 1029.96, 1029.96, 1029.96
05/20/19, 1021.71, 1021.56, 1021.56, 1021.56
05/17/19, 1023.59, 1021.94, 1021.94, 1021.94
05/16/19, 1015.73, 1023.65, 1023.65, 1023.65
05/15/19, 1013.25, 1016.01, 1016.01, 1016.01
05/14/19, 1009.16, 1013.28, 1013.28, 1013.28
05/13/19, 1026.64, 1009.16, 1009.16, 1009.16
05/10/19, 1027.81, 1027.08, 1027.08, 1027.08
05/09/19, 1029.01, 1027.78, 1027.78, 1027.78
05/08/19, 1028.70, 1029.92, 1029.92, 1029.92
05/07/19, 1048.99, 1028.70, 1028.70, 1028.70
05/06/19, 1042.65, 1049.13, 1049.13, 1049.13
05/03/19, 1035.21, 1043.06, 1043.06, 1043.06
05/02/19, 1030.27, 1035.18, 1035.18, 1035.18
05/01/19, 1033.34, 1030.29, 1030.29, 1030.29
04/30/19, 1027.90, 1033.35, 1033.35, 1033.35
04/29/19, 1030.02, 1027.85, 1027.85, 1027.85
04/26/19, 1020.40, 1030.02, 1030.02, 1030.02
04/25/19, 1008.99, 1020.19, 1020.19, 1020.19
04/24/19, 1010.25, 1008.77, 1008.77, 1008.77
04/23/19, 994.45, 1010.15, 1010.15, 1010.15
04/22/19, 993.37, 994.29, 994.29, 994.29
04/18/19, 992.23, 993.64, 993.64, 993.64
04/17/19, 1021.91, 992.27, 992.27, 992.27
04/16/19, 1043.23, 1021.77, 1021.77, 1021.77
04/15/19, 1039.31, 1042.89, 1042.89, 1042.89
04/12/19, 1048.93, 1039.31, 1039.31, 1039.31
04/11/19, 1062.37, 1049.49, 1049.49, 1049.49
04/10/19, 1060.94, 1062.35, 1062.35, 1062.35
04/09/19, 1065.04, 1060.94, 1060.94, 1060.94
04/08/19, 1065.28, 1065.10, 1065.10, 1065.10
04/05/19, 1057.90, 1065.28, 1065.28, 1065.28
04/04/19, 1060.27, 1057.84, 1057.84, 1057.84
04/03/19, 1061.77, 1060.41, 1060.41, 1060.41
04/02/19, 1064.27, 1061.70, 1061.70, 1061.70
04/01/19, 1062.60, 1064.24, 1064.24, 1064.24
03/29/19, 1050.07, 1062.47, 1062.47, 1062.47
03/28/19, 1047.18, 1050.07, 1050.07, 1050.07
03/27/19, 1055.89, 1047.30, 1047.30, 1047.30
03/26/19, 1048.87, 1055.88, 1055.88, 1055.88
03/25/19, 1049.43, 1048.70, 1048.70, 1048.70
03/22/19, 1068.58, 1049.44, 1049.44, 1049.44
03/21/19, 1064.78, 1068.66, 1068.66, 1068.66
03/20/19, 1072.17, 1064.97, 1064.97, 1064.97
03/19/19, 1063.85, 1072.17, 1072.17, 1072.17
03/18/19, 1065.44, 1063.83, 1063.83, 1063.83
03/15/19, 1060.18, 1065.44, 1065.44, 1065.44
03/14/19, 1062.22, 1060.23, 1060.23, 1060.23
03/13/19, 1051.34, 1062.93, 1062.93, 1062.93
03/12/19, 1044.36, 1051.32, 1051.32, 1051.32
03/11/19, 1032.29, 1044.33, 1044.33, 1044.33
03/08/19, 1034.46, 1032.22, 1032.22, 1032.22
03/07/19, 1043.05, 1034.76, 1034.76, 1034.76
03/06/19, 1058.72, 1043.04, 1043.04, 1043.04
03/05/19, 1059.47, 1058.64, 1058.64, 1058.64
03/04/19, 1073.73, 1059.39, 1059.39, 1059.39
03/01/19, 1059.01, 1073.74, 1073.74, 1073.74
02/28/19, 1062.33, 1058.77, 1058.77, 1058.77
02/27/19, 1067.17, 1061.97, 1061.97, 1061.97
02/26/19, 1070.47, 1067.19, 1067.19, 1067.19
02/25/19, 1069.40, 1070.57, 1070.57, 1070.57
02/22/19, 1060.07, 1070.06, 1070.06, 1070.06
02/21/19, 1069.44, 1060.16, 1060.16, 1060.16
02/20/19, 1070.89, 1069.57, 1069.57, 1069.57
02/19/19, 1073.53, 1070.95, 1070.95, 1070.95
02/15/19, 1058.24, 1073.62, 1073.62, 1073.62
02/14/19, 1054.99, 1058.05, 1058.05, 1058.05
02/13/19, 1053.07, 1055.58, 1055.58, 1055.58
02/12/19, 1039.10, 1052.99, 1052.99, 1052.99
02/11/19, 1040.41, 1039.02, 1039.02, 1039.02
02/08/19, 1039.17, 1040.39, 1040.39, 1040.39
02/07/19, 1049.58, 1038.49, 1038.49, 1038.49
02/06/19, 1046.22, 1049.57, 1049.57, 1049.57
02/05/19, 1046.85, 1045.77, 1045.77, 1045.77
02/04/19, 1050.70, 1046.61, 1046.61, 1046.61
02/01/19, 1047.31, 1050.21, 1050.21, 1050.21
01/31/19, 1035.50, 1047.87, 1047.87, 1047.87
01/30/19, 1021.96, 1036.15, 1036.15, 1036.15
01/29/19, 1017.47, 1022.21, 1022.21, 1022.21
01/28/19, 1028.96, 1017.44, 1017.44, 1017.44
01/25/19, 1027.81, 1029.15, 1029.15, 1029.15
01/24/19, 1036.54, 1027.70, 1027.70, 1027.70
01/23/19, 1035.49, 1036.65, 1036.65, 1036.65
01/22/19, 1042.65, 1035.35, 1035.35, 1035.35
01/18/19, 1030.91, 1042.81, 1042.81, 1042.81
01/17/19, 1021.38, 1030.62, 1030.62, 1030.62
01/16/19, 1023.06, 1021.42, 1021.42, 1021.42
01/15/19, 1005.50, 1022.98, 1022.98, 1022.98
01/14/19, 1016.57, 1005.45, 1005.45, 1005.45
01/11/19, 1013.93, 1017.28, 1017.28, 1017.28
01/10/19, 1011.49, 1013.96, 1013.96, 1013.96
01/09/19, 1008.34, 1011.51, 1011.51, 1011.51
01/08/19, 998.92, 1008.30, 1008.30, 1008.30
01/07/19, 994.78, 998.85, 998.85, 998.85
01/04/19, 965.68, 994.77, 994.77, 994.77
01/03/19, 987.43, 965.75, 965.75, 965.75
01/02/19, 1001.09, 987.65, 987.65, 987.65
12/31/18, 987.64, 1001.18, 1001.18, 1001.18
12/28/18, 987.01, 987.48, 987.48, 987.48
12/27/18, 976.15, 987.07, 987.07, 987.07
12/26/18, 934.25, 976.62, 976.62, 976.62
12/24/18, 957.87, 934.18, 934.18, 934.18
12/21/18, 971.81, 958.02, 958.02, 958.02
12/20/18, 984.25, 971.78, 971.78, 971.78
12/19/18, 997.26, 984.34, 984.34, 984.34
12/18/18, 1005.08, 997.04, 997.04, 997.04
12/17/18, 1026.60, 1005.04, 1005.04, 1005.04
12/14/18, 1061.81, 1026.67, 1026.67, 1026.67
12/13/18, 1061.59, 1062.49, 1062.49, 1062.49
12/12/18, 1052.81, 1061.65, 1061.65, 1061.65
12/11/18, 1049.49, 1052.60, 1052.60, 1052.60
12/10/18, 1046.06, 1049.44, 1049.44, 1049.44
12/07/18, 1072.84, 1046.01, 1046.01, 1046.01
12/06/18, 1076.06, 1072.97, 1072.97, 1072.97
12/04/18, 1101.57, 1076.29, 1076.29, 1076.29
12/03/18, 1096.98, 1101.62, 1101.62, 1101.62
11/30/18, 1084.83, 1096.84, 1096.84, 1096.84
11/29/18, 1081.76, 1085.11, 1085.11, 1085.11
11/28/18, 1055.96, 1081.82, 1081.82, 1081.82
11/27/18, 1045.53, 1055.87, 1055.87, 1055.87
11/26/18, 1035.08, 1045.51, 1045.51, 1045.51
11/23/18, 1034.37, 1035.74, 1035.74, 1035.74
11/21/18, 1039.77, 1034.52, 1034.52, 1034.52
11/20/18, 1049.77, 1039.80, 1039.80, 1039.80
11/19/18, 1063.48, 1049.99, 1049.99, 1049.99
11/16/18, 1053.43, 1063.52, 1063.52, 1063.52
11/15/18, 1043.33, 1053.61, 1053.61, 1053.61
11/14/18, 1052.92, 1043.64, 1043.64, 1043.64
11/13/18, 1059.87, 1052.66, 1052.66, 1052.66
11/12/18, 1074.94, 1059.87, 1059.87, 1059.87
11/09/18, 1078.06, 1074.78, 1074.78, 1074.78
11/08/18, 1077.49, 1078.32, 1078.32, 1078.32
11/07/18, 1047.38, 1078.14, 1078.14, 1078.14
11/06/18, 1041.92, 1047.35, 1047.35, 1047.35
11/05/18, 1033.33, 1041.93, 1041.93, 1041.93
11/02/18, 1040.18, 1033.30, 1033.30, 1033.30
11/01/18, 1026.71, 1040.12, 1040.12, 1040.12
10/31/18, 1024.74, 1026.70, 1026.70, 1026.70
10/30/18, 1013.49, 1024.73, 1024.73, 1024.73
10/29/18, 1011.89, 1013.51, 1013.51, 1013.51
10/26/18, 1022.54, 1011.70, 1011.70, 1011.70
10/25/18, 1010.23, 1022.71, 1022.71, 1022.71
10/24/18, 1044.54, 1010.21, 1010.21, 1010.21
10/23/18, 1049.79, 1044.60, 1044.60, 1044.60
10/22/18, 1058.87, 1050.20, 1050.20, 1050.20
10/19/18, 1069.00, 1058.82, 1058.82, 1058.82
10/18/18, 1081.37, 1069.00, 1069.00, 1069.00
10/17/18, 1076.24, 1081.37, 1081.37, 1081.37
10/16/18, 1046.01, 1076.25, 1076.25, 1076.25
10/15/18, 1053.98, 1045.93, 1045.93, 1045.93
10/12/18, 1038.25, 1054.06, 1054.06, 1054.06
10/11/18, 1067.04, 1038.71, 1038.71, 1038.71
10/10/18, 1093.03, 1067.14, 1067.14, 1067.15
10/09/18, 1090.50, 1093.08, 1093.08, 1093.08
10/08/18, 1092.36, 1090.49, 1090.49, 1090.49
10/05/18, 1093.25, 1092.32, 1092.32, 1092.32
10/04/18, 1103.44, 1093.25, 1093.25, 1093.25
10/03/18, 1106.26, 1103.66, 1103.66, 1103.66
10/02/18, 1107.28, 1106.23, 1106.23, 1106.23
10/01/18, 1101.36, 1107.28, 1107.28, 1107.28
09/28/18, 1097.61, 1101.36, 1101.36, 1101.36
09/27/18, 1092.52, 1097.69, 1097.69, 1097.69
09/26/18, 1090.64, 1092.83, 1092.83, 1092.83
09/25/18, 1093.68, 1090.61, 1090.61, 1090.61
09/24/18, 1091.82, 1093.68, 1093.68, 1093.68
09/21/18, 1089.87, 1091.93, 1091.93, 1091.93
09/20/18, 1079.87, 1089.86, 1089.86, 1089.86
09/19/18, 1081.04, 1079.83, 1079.83, 1079.83
09/18/18, 1075.34, 1081.03, 1081.03, 1081.03
09/17/18, 1079.02, 1075.33, 1075.33, 1075.33
09/14/18, 1082.13, 1078.92, 1078.92, 1078.92
09/13/18, 1070.47, 1082.49, 1082.49, 1082.49
09/12/18, 1064.47, 1070.31, 1070.31, 1070.31
09/11/18, 1064.63, 1064.47, 1064.47, 1064.47
09/10/18, 1068.01, 1064.73, 1064.73, 1064.73
09/07/18, 1066.37, 1068.04, 1068.04, 1068.04
09/06/18, 1066.15, 1066.42, 1066.42, 1066.42
09/05/18, 1063.50, 1066.46, 1066.46, 1066.46
09/04/18, 1071.25, 1063.58, 1063.58, 1063.58
08/31/18, 1070.16, 1071.38, 1071.38, 1071.38
08/30/18, 1072.49, 1071.37, 1071.37, 1071.37
08/29/18, 1065.55, 1072.53, 1072.53, 1072.53
08/28/18, 1064.55, 1065.54, 1065.54, 1065.54
08/27/18, 1060.26, 1064.54, 1064.54, 1064.54
08/24/18, 1056.16, 1060.95, 1060.95, 1060.95
08/23/18, 1057.23, 1056.17, 1056.17, 1056.17
08/22/18, 1056.01, 1057.21, 1057.21, 1057.21
08/21/18, 1056.16, 1056.06, 1056.06, 1056.06
08/20/18, 1052.93, 1056.22, 1056.22, 1056.22
08/17/18, 1048.96, 1052.91, 1052.91, 1052.91
08/16/18, 1039.18, 1048.99, 1048.99, 1048.99
08/15/18, 1040.94, 1039.47, 1039.47, 1039.47
08/14/18, 1036.29, 1041.11, 1041.11, 1041.11
08/13/18, 1036.36, 1036.45, 1036.45, 1036.45
08/10/18, 1040.34, 1036.36, 1036.36, 1036.36
08/09/18, 1041.55, 1040.43, 1040.43, 1040.43
08/08/18, 1039.83, 1041.49, 1041.49, 1041.49
08/07/18, 1039.91, 1039.83, 1039.83, 1039.83
08/06/18, 1038.46, 1039.95, 1039.95, 1039.95
08/03/18, 1031.67, 1038.48, 1038.48, 1038.48
08/02/18, 1028.27, 1031.90, 1031.90, 1031.90
08/01/18, 1028.55, 1028.90, 1028.90, 1028.91
07/31/18, 1018.08, 1028.39, 1028.39, 1028.39
07/30/18, 1017.08, 1018.07, 1018.07, 1018.07
07/27/18, 1024.44, 1017.08, 1017.08, 1017.08
07/26/18, 1026.45, 1024.41, 1024.41, 1024.41
07/25/18, 1014.84, 1026.43, 1026.43, 1026.43
07/24/18, 1005.48, 1014.79, 1014.79, 1014.79
07/23/18, 1003.28, 1005.68, 1005.68, 1005.68
07/20/18, 1004.74, 1003.27, 1003.27, 1003.27
07/19/18, 1010.85, 1005.30, 1005.30, 1005.30
07/18/18, 1009.99, 1010.88, 1010.88, 1010.88
07/17/18, 1004.58, 1010.06, 1010.06, 1010.06
07/16/18, 1011.59, 1004.65, 1004.65, 1004.65
07/13/18, 1009.24, 1011.60, 1011.60, 1011.60
07/12/18, 997.79, 1009.29, 1009.29, 1009.29
07/11/18, 1006.30, 998.35, 998.35, 998.35
07/10/18, 1001.78, 1006.33, 1006.33, 1006.33
07/09/18, 995.98, 1002.19, 1002.19, 1002.19
07/06/18, 981.48, 995.69, 995.69, 995.69
07/05/18, 971.11, 981.50, 981.50, 981.50
07/03/18, 969.34, 971.33, 971.33, 971.33
07/02/18, 965.75, 969.31, 969.31, 969.31
06/29/18, 964.31, 965.78, 965.78, 965.78
06/28/18, 962.59, 964.33, 964.33, 964.33
06/27/18, 971.65, 962.74, 962.74, 962.74
06/26/18, 974.43, 971.72, 971.72, 971.72
06/25/18, 983.22, 974.48, 974.48, 974.48
06/22/18, 979.45, 983.37, 983.37, 983.37
06/21/18, 984.50, 979.24, 979.24, 979.24
06/20/18, 982.56, 984.48, 984.48, 984.48
06/19/18, 980.07, 982.47, 982.47, 982.47
06/18/18, 989.85, 980.10, 980.10, 980.10
06/15/18, 987.10, 989.86, 989.86, 989.86
06/14/18, 982.16, 987.36, 987.36, 987.36
06/13/18, 983.11, 982.76, 982.76, 982.76
06/12/18, 983.31, 983.02, 983.02, 983.02
06/11/18, 982.34, 983.31, 983.31, 983.31
06/08/18, 975.43, 982.32, 982.32, 982.32
06/07/18, 976.09, 975.49, 975.49, 975.49
06/06/18, 964.91, 976.20, 976.20, 976.20
06/05/18, 965.81, 964.88, 964.88, 964.88
06/04/18, 962.68, 966.33, 966.33, 966.33
06/01/18, 950.96, 962.68, 962.68, 962.68
05/31/18, 961.34, 951.45, 951.45, 951.45
05/30/18, 948.50, 961.44, 961.44, 961.44
05/29/18, 958.43, 948.39, 948.39, 948.39
05/25/18, 959.49, 958.60, 958.60, 958.60
05/24/18, 963.42, 960.21, 960.21, 960.21
05/23/18, 960.18, 963.43, 963.43, 963.43
05/22/18, 962.94, 960.21, 960.21, 960.21
05/21/18, 961.80, 962.87, 962.87, 962.87
05/18/18, 959.22, 961.78, 961.78, 961.78
05/17/18, 958.83, 959.17, 959.17, 959.17
05/16/18, 953.53, 958.98, 958.98, 958.98
05/15/18, 966.35, 953.90, 953.90, 953.90
05/14/18, 960.18, 966.41, 966.41, 966.41
05/11/18, 946.49, 960.18, 960.18, 960.18
05/10/18, 933.86, 946.27, 946.27, 946.27
05/09/18, 928.66, 934.33, 934.33, 934.33
05/08/18, 936.11, 928.65, 928.65, 928.65
05/07/18, 936.87, 935.96, 935.96, 935.96
05/04/18, 929.92, 936.97, 936.97, 936.97
05/03/18, 938.10, 929.95, 929.95, 929.95
05/02/18, 951.45, 938.13, 938.13, 938.13
05/01/18, 950.97, 951.54, 951.54, 951.54
04/30/18, 966.42, 951.27, 951.27, 951.27
04/27/18, 962.22, 966.38, 966.38, 966.38
04/26/18, 950.42, 962.14, 962.14, 962.14
04/25/18, 946.47, 950.37, 950.37, 950.37
04/24/18, 953.61, 946.08, 946.08, 946.08
04/23/18, 949.78, 953.60, 953.60, 953.60
04/20/18, 955.02, 949.72, 949.72, 949.72
04/19/18, 962.73, 955.01, 955.01, 955.01
04/18/18, 962.42, 962.80, 962.80, 962.80
04/17/18, 954.60, 962.38, 962.38, 962.38
04/16/18, 947.01, 954.53, 954.53, 954.53
04/13/18, 947.75, 946.91, 946.91, 946.91
04/12/18, 941.04, 947.64, 947.64, 947.64
04/11/18, 949.69, 941.60, 941.60, 941.60
04/10/18, 933.67, 949.79, 949.79, 949.79
04/09/18, 925.11, 933.59, 933.59, 933.59
04/06/18, 947.54, 924.95, 924.95, 924.95
04/05/18, 948.08, 947.65, 947.65, 947.65
04/04/18, 935.07, 948.25, 948.25, 948.25
04/03/18, 921.25, 935.19, 935.19, 935.19
04/02/18, 940.42, 921.22, 921.22, 921.22
03/29/18, 935.58, 940.73, 940.73, 940.73
03/28/18, 931.18, 935.52, 935.52, 935.52
03/27/18, 941.95, 930.93, 930.93, 930.93
03/26/18, 922.80, 941.74, 941.74, 941.74
03/23/18, 942.27, 922.73, 922.73, 922.73
03/22/18, 969.96, 942.26, 942.26, 942.26
03/21/18, 974.25, 970.28, 970.28, 970.28
03/20/18, 973.15, 974.24, 974.24, 974.24
03/19/18, 989.88, 973.13, 973.13, 973.13
03/16/18, 989.22, 989.91, 989.91, 989.91
03/15/18, 990.44, 989.21, 989.21, 989.21
03/14/18, 996.01, 990.60, 990.60, 990.60
03/13/18, 994.92, 996.43, 996.43, 996.43
03/12/18, 999.35, 994.91, 994.91, 994.91
03/09/18, 985.39, 999.36, 999.36, 999.36
03/08/18, 978.05, 984.97, 984.97, 984.97
03/07/18, 973.25, 978.37, 978.37, 978.37
03/06/18, 974.81, 973.54, 973.54, 973.54
03/05/18, 966.32, 974.75, 974.75, 974.75
03/02/18, 956.72, 966.50, 966.50, 966.50
03/01/18, 971.83, 956.83, 956.83, 956.83
02/28/18, 988.00, 971.88, 971.88, 971.88
02/27/18, 998.06, 988.06, 988.06, 988.06
02/26/18, 985.52, 998.11, 998.11, 998.11
02/23/18, 971.03, 986.16, 986.16, 986.16
02/22/18, 972.35, 970.81, 970.81, 970.81
02/21/18, 976.59, 972.27, 972.27, 972.27
02/20/18, 987.16, 976.63, 976.63, 976.63
02/16/18, 980.35, 987.19, 987.19, 987.19
02/15/18, 969.25, 980.37, 980.37, 980.37
02/14/18, 958.14, 969.16, 969.16, 969.16
02/13/18, 958.04, 958.75, 958.75, 958.75
02/12/18, 949.25, 958.25, 958.25, 958.25
02/09/18, 935.72, 949.09, 949.09, 949.09
02/08/18, 970.20, 935.46, 935.46, 935.46
02/07/18, 970.75, 970.02, 970.02, 970.03
02/06/18, 959.77, 970.79, 970.79, 970.79
02/05/18, 1005.66, 959.93, 959.93, 959.93
02/02/18, 1019.34, 1005.73, 1005.73, 1005.72
