Date, Open, High, Low, Close
09/19/19, 1423.30, 1426.30, 1426.30, 1426.30
09/18/19, 1422.33, 1423.27, 1423.27, 1423.27
09/17/19, 1417.45, 1422.34, 1422.34, 1422.34
09/16/19, 1421.09, 1417.40, 1417.40, 1417.40
09/13/19, 1430.84, 1421.26, 1421.26, 1421.26
09/12/19, 1423.64, 1430.86, 1430.86, 1430.86
09/11/19, 1409.34, 1423.77, 1423.77, 1423.77
09/10/19, 1416.36, 1409.53, 1409.53, 1409.53
09/09/19, 1426.82, 1416.49, 1416.49, 1416.49
09/06/19, 1428.93, 1426.76, 1426.76, 1426.76
09/05/19, 1399.71, 1428.93, 1428.93, 1428.93
09/04/19, 1375.68, 1399.16, 1399.16, 1399.16
09/03/19, 1393.20, 1375.65, 1375.65, 1375.65
08/30/19, 1393.07, 1403.15, 1382.79, 1393.25
08/29/19, 1369.68, 1393.07, 1393.07, 1393.07
08/28/19, 1368.04, 1369.42, 1369.42, 1369.42
08/27/19, 1369.98, 1368.12, 1368.12, 1368.12
08/26/19, 1351.14, 1369.95, 1369.95, 1369.95
08/23/19, 1396.99, 1351.11, 1351.11, 1351.11
08/22/19, 1400.62, 1397.29, 1397.29, 1397.29
08/21/19, 1384.58, 1400.95, 1400.95, 1400.95
08/20/19, 1391.86, 1384.62, 1384.62, 1384.62
08/19/19, 1370.81, 1391.95, 1391.95, 1391.95
08/16/19, 1347.00, 1370.62, 1370.62, 1370.62
08/15/19, 1347.77, 1345.34, 1345.34, 1345.34
08/14/19, 1389.63, 1347.85, 1347.85, 1347.85
08/13/19, 1357.56, 1391.09, 1391.09, 1391.09
08/12/19, 1374.70, 1357.60, 1357.60, 1357.55
08/09/19, 1391.27, 1374.82, 1374.82, 1374.82
08/08/19, 1359.33, 1392.17, 1392.17, 1392.17
08/07/19, 1350.67, 1359.70, 1359.70, 1359.70
08/06/19, 1329.79, 1351.07, 1351.07, 1351.07
08/05/19, 1385.96, 1329.68, 1329.68, 1329.68
08/02/19, 1409.54, 1386.07, 1386.07, 1386.07
08/01/19, 1415.98, 1409.78, 1409.78, 1409.78
07/31/19, 1438.44, 1417.35, 1417.35, 1417.35
07/30/19, 1448.29, 1438.48, 1438.48, 1438.48
07/29/19, 1449.31, 1448.58, 1448.58, 1448.58
07/26/19, 1441.32, 1449.31, 1449.31, 1449.31
07/25/19, 1452.75, 1441.26, 1441.26, 1441.26
07/24/19, 1440.51, 1452.75, 1452.75, 1452.75
07/23/19, 1432.60, 1440.39, 1440.39, 1440.39
07/22/19, 1415.42, 1432.44, 1432.44, 1432.44
07/19/19, 1423.05, 1415.14, 1415.14, 1415.14
07/18/19, 1411.67, 1423.02, 1423.02, 1423.02
07/17/19, 1415.89, 1411.65, 1411.65, 1411.65
07/16/19, 1428.60, 1415.80, 1415.80, 1415.80
07/15/19, 1424.56, 1428.79, 1428.79, 1428.79
07/12/19, 1413.60, 1424.52, 1424.52, 1424.52
07/11/19, 1408.45, 1413.28, 1413.28, 1413.28
07/10/19, 1397.39, 1408.51, 1408.51, 1408.51
07/09/19, 1392.84, 1397.30, 1397.30, 1397.30
07/08/19, 1403.05, 1392.92, 1392.92, 1392.92
07/05/19, 1405.78, 1403.17, 1403.17, 1403.17
07/03/19, 1396.41, 1405.90, 1395.90, 1405.88
07/02/19, 1392.41, 1396.41, 1396.41, 1396.41
07/01/19, 1372.69, 1392.41, 1392.41, 1392.41
06/28/19, 1370.83, 1372.56, 1372.56, 1372.56
06/27/19, 1367.14, 1370.60, 1370.60, 1370.60
06/26/19, 1352.10, 1366.80, 1366.80, 1366.80
06/25/19, 1377.33, 1352.02, 1352.02, 1352.02
06/24/19, 1375.34, 1377.33, 1377.33, 1377.33
06/21/19, 1381.33, 1375.25, 1375.25, 1375.25
06/20/19, 1365.59, 1381.59, 1381.59, 1381.59
06/19/19, 1356.21, 1362.09, 1362.09, 1362.09
06/18/19, 1333.32, 1356.19, 1356.19, 1356.19
06/17/19, 1331.07, 1333.28, 1333.28, 1333.28
06/14/19, 1341.75, 1331.07, 1331.07, 1331.07
06/13/19, 1339.12, 1342.19, 1342.19, 1342.19
06/12/19, 1347.03, 1339.26, 1339.26, 1339.26
06/11/19, 1349.20, 1347.03, 1347.03, 1347.03
06/10/19, 1333.83, 1346.78, 1346.78, 1346.78
06/07/19, 1308.83, 1333.69, 1333.69, 1333.69
06/06/19, 1294.44, 1308.50, 1308.50, 1308.50
06/05/19, 1276.67, 1294.44, 1294.44, 1294.44
06/04/19, 1236.66, 1276.85, 1276.85, 1276.85
06/03/19, 1259.04, 1236.49, 1236.49, 1236.49
05/31/19, 1278.19, 1258.60, 1258.60, 1258.60
05/30/19, 1271.63, 1279.09, 1279.09, 1279.09
05/29/19, 1278.92, 1271.44, 1271.44, 1271.44
05/28/19, 1283.43, 1279.08, 1279.08, 1279.08
05/24/19, 1283.32, 1283.32, 1283.32, 1283.32
05/23/19, 1305.09, 1282.69, 1282.69, 1282.69
05/22/19, 1312.55, 1305.25, 1305.25, 1305.25
05/21/19, 1297.16, 1312.69, 1312.69, 1312.69
05/20/19, 1320.06, 1297.15, 1297.15, 1297.15
05/17/19, 1330.86, 1320.19, 1320.19, 1320.19
05/16/19, 1317.97, 1331.12, 1331.12, 1331.12
05/15/19, 1304.43, 1318.10, 1318.10, 1318.10
05/14/19, 1284.75, 1305.26, 1305.26, 1305.26
05/13/19, 1334.00, 1284.72, 1284.72, 1284.72
05/10/19, 1330.92, 1334.23, 1334.23, 1334.23
05/09/19, 1339.84, 1331.85, 1331.85, 1331.85
05/08/19, 1343.19, 1340.96, 1340.96, 1340.96
05/07/19, 1372.19, 1343.21, 1343.21, 1343.21
05/06/19, 1382.00, 1372.25, 1372.25, 1372.25
05/03/19, 1370.67, 1383.55, 1383.55, 1383.55
05/02/19, 1378.21, 1370.58, 1370.58, 1370.58
05/01/19, 1381.98, 1378.01, 1378.01, 1378.01
04/30/19, 1378.80, 1381.76, 1381.76, 1381.76
04/29/19, 1378.89, 1378.82, 1378.82, 1378.82
04/26/19, 1383.63, 1378.90, 1378.90, 1378.90
04/25/19, 1383.79, 1383.78, 1383.78, 1383.78
04/24/19, 1383.95, 1383.80, 1383.80, 1383.80
04/23/19, 1368.79, 1383.91, 1383.91, 1383.91
04/22/19, 1365.31, 1368.48, 1368.48, 1368.48
04/18/19, 1361.53, 1365.38, 1365.38, 1365.38
04/17/19, 1353.72, 1361.53, 1361.53, 1361.53
04/16/19, 1348.14, 1353.67, 1353.67, 1353.67
04/15/19, 1347.62, 1347.12, 1347.12, 1347.12
04/12/19, 1338.46, 1347.62, 1347.62, 1347.62
04/11/19, 1340.03, 1338.34, 1338.34, 1338.34
04/10/19, 1330.27, 1340.00, 1340.00, 1340.00
04/09/19, 1337.58, 1330.64, 1330.64, 1330.64
04/08/19, 1331.47, 1337.63, 1337.63, 1337.63
04/05/19, 1326.64, 1332.22, 1332.22, 1332.22
04/04/19, 1331.97, 1326.56, 1326.56, 1326.56
04/03/19, 1321.46, 1332.39, 1332.39, 1332.39
04/02/19, 1317.41, 1321.39, 1321.39, 1321.39
04/01/19, 1299.20, 1317.40, 1317.40, 1317.40
03/29/19, 1286.99, 1299.16, 1299.16, 1299.16
03/28/19, 1281.78, 1286.59, 1286.59, 1286.59
03/27/19, 1288.96, 1281.78, 1281.78, 1281.78
03/26/19, 1281.80, 1288.82, 1288.82, 1288.82
03/25/19, 1286.72, 1281.66, 1281.66, 1281.66
03/22/19, 1317.60, 1286.77, 1286.77, 1286.77
03/21/19, 1285.95, 1317.68, 1317.68, 1317.68
03/20/19, 1289.19, 1285.90, 1285.90, 1285.90
03/19/19, 1286.79, 1289.45, 1289.45, 1289.45
03/18/19, 1281.62, 1286.87, 1286.87, 1286.87
03/15/19, 1266.24, 1281.64, 1281.64, 1281.64
03/14/19, 1266.15, 1266.23, 1266.23, 1266.24
03/13/19, 1255.12, 1263.67, 1263.67, 1263.67
03/12/19, 1248.48, 1255.07, 1255.07, 1255.07
03/11/19, 1222.09, 1248.58, 1248.58, 1248.58
03/08/19, 1222.30, 1222.09, 1222.09, 1222.09
03/07/19, 1233.64, 1222.40, 1222.40, 1222.40
03/06/19, 1240.53, 1233.76, 1233.76, 1233.76
03/05/19, 1244.01, 1240.55, 1240.55, 1240.55
03/04/19, 1249.04, 1244.15, 1244.15, 1244.15
03/01/19, 1240.50, 1249.02, 1249.02, 1249.02
02/28/19, 1243.94, 1240.23, 1240.23, 1240.23
02/27/19, 1245.35, 1244.17, 1244.17, 1244.17
02/26/19, 1242.78, 1245.45, 1245.45, 1245.45
02/25/19, 1236.89, 1242.99, 1242.99, 1242.99
02/22/19, 1221.23, 1236.87, 1236.87, 1236.87
02/21/19, 1220.50, 1221.16, 1221.16, 1221.16
02/20/19, 1219.08, 1220.55, 1220.55, 1220.55
02/19/19, 1219.12, 1220.06, 1220.06, 1220.06
02/15/19, 1210.28, 1219.86, 1219.86, 1219.86
02/14/19, 1208.65, 1210.29, 1210.29, 1210.29
02/13/19, 1207.17, 1208.81, 1208.81, 1208.81
02/12/19, 1191.16, 1207.13, 1207.13, 1207.13
02/11/19, 1191.09, 1190.90, 1190.90, 1190.90
02/08/19, 1184.17, 1190.85, 1190.85, 1190.85
02/07/19, 1201.71, 1185.04, 1185.04, 1185.04
02/06/19, 1199.38, 1202.35, 1202.35, 1202.35
02/05/19, 1189.01, 1199.45, 1199.45, 1199.45
02/04/19, 1170.09, 1188.93, 1188.93, 1188.93
02/01/19, 1163.18, 1170.20, 1170.20, 1170.20
01/31/19, 1164.47, 1163.16, 1163.16, 1163.16
01/30/19, 1130.13, 1164.51, 1164.51, 1164.51
01/29/19, 1141.54, 1130.30, 1130.30, 1130.30
01/28/19, 1157.99, 1141.83, 1141.83, 1141.83
01/25/19, 1141.54, 1158.04, 1158.04, 1158.04
01/24/19, 1131.61, 1141.51, 1141.51, 1141.51
01/23/19, 1126.76, 1131.00, 1131.00, 1131.00
01/22/19, 1146.54, 1126.34, 1126.34, 1126.34
01/18/19, 1130.03, 1146.57, 1146.57, 1146.57
01/17/19, 1122.18, 1129.70, 1129.70, 1129.70
01/16/19, 1121.68, 1122.20, 1122.20, 1122.20
01/15/19, 1105.21, 1121.68, 1121.68, 1121.68
01/14/19, 1115.50, 1105.31, 1105.31, 1105.31
01/11/19, 1116.90, 1115.53, 1115.53, 1115.53
01/10/19, 1111.90, 1117.07, 1117.07, 1117.07
01/09/19, 1098.37, 1111.92, 1111.92, 1111.92
01/08/19, 1088.59, 1098.35, 1098.35, 1098.35
01/07/19, 1079.38, 1088.59, 1088.59, 1088.59
01/04/19, 1033.94, 1079.29, 1079.29, 1079.29
01/03/19, 1088.57, 1033.85, 1033.85, 1033.85
01/02/19, 1088.23, 1089.04, 1089.04, 1089.04
12/31/18, 1078.10, 1088.31, 1088.31, 1088.31
12/28/18, 1080.77, 1078.06, 1078.06, 1078.06
12/27/18, 1072.42, 1080.76, 1080.76, 1080.76
12/26/18, 1011.37, 1072.49, 1072.49, 1072.49
12/24/18, 1039.68, 1011.31, 1011.31, 1011.31
12/21/18, 1071.99, 1039.67, 1039.67, 1039.67
12/20/18, 1092.26, 1071.69, 1071.69, 1071.69
12/19/18, 1113.86, 1092.27, 1092.27, 1092.27
12/18/18, 1104.03, 1113.88, 1113.88, 1113.88
12/17/18, 1129.33, 1104.35, 1104.35, 1104.35
12/14/18, 1157.99, 1129.35, 1129.35, 1129.35
12/13/18, 1155.70, 1158.09, 1158.09, 1158.09
12/12/18, 1146.77, 1155.84, 1155.84, 1155.84
12/11/18, 1146.48, 1146.76, 1146.76, 1146.76
12/10/18, 1129.55, 1145.75, 1145.75, 1145.75
12/07/18, 1170.68, 1129.59, 1129.59, 1129.59
12/06/18, 1168.05, 1170.88, 1170.88, 1170.88
12/04/18, 1214.88, 1168.19, 1168.19, 1168.19
12/03/18, 1189.94, 1215.03, 1215.03, 1215.03
11/30/18, 1177.36, 1189.88, 1189.88, 1189.88
11/29/18, 1189.07, 1177.37, 1177.37, 1177.37
11/28/18, 1149.30, 1188.71, 1188.71, 1188.71
11/27/18, 1146.40, 1149.20, 1149.20, 1149.20
11/26/18, 1121.23, 1146.43, 1146.43, 1146.43
11/23/18, 1130.97, 1121.19, 1121.19, 1121.19
11/21/18, 1123.98, 1131.03, 1131.03, 1131.03
11/20/18, 1147.28, 1124.02, 1124.02, 1124.02
11/19/18, 1193.76, 1148.59, 1148.59, 1148.59
11/16/18, 1194.82, 1193.78, 1193.78, 1193.78
11/15/18, 1166.22, 1195.08, 1195.08, 1195.08
11/14/18, 1181.01, 1166.44, 1166.44, 1166.44
11/13/18, 1180.69, 1181.67, 1181.67, 1181.67
11/12/18, 1223.84, 1180.61, 1180.61, 1180.61
11/09/18, 1244.52, 1223.95, 1223.95, 1223.95
11/08/18, 1245.82, 1244.57, 1244.57, 1244.57
11/07/18, 1212.21, 1247.05, 1247.05, 1247.05
11/06/18, 1204.50, 1212.20, 1212.20, 1212.20
11/05/18, 1207.06, 1204.82, 1204.82, 1204.82
11/02/18, 1230.31, 1206.99, 1206.99, 1206.99
11/01/18, 1215.75, 1230.27, 1230.27, 1230.27
10/31/18, 1187.39, 1215.67, 1215.67, 1215.67
10/30/18, 1173.17, 1187.29, 1187.29, 1187.29
10/29/18, 1195.71, 1173.73, 1173.73, 1173.73
10/26/18, 1217.70, 1195.35, 1195.35, 1195.35
10/25/18, 1179.07, 1218.14, 1218.14, 1218.14
10/24/18, 1233.60, 1178.97, 1178.97, 1178.97
10/23/18, 1238.51, 1233.61, 1233.61, 1233.61
10/22/18, 1228.78, 1238.58, 1238.58, 1238.58
10/19/18, 1228.48, 1228.63, 1228.63, 1228.63
10/18/18, 1253.77, 1228.50, 1228.50, 1228.50
10/17/18, 1259.68, 1253.79, 1253.79, 1253.79
10/16/18, 1224.61, 1259.74, 1259.74, 1259.74
10/15/18, 1242.96, 1222.77, 1222.77, 1222.77
10/12/18, 1211.30, 1243.12, 1243.12, 1243.12
10/11/18, 1220.63, 1205.14, 1205.14, 1205.14
10/10/18, 1279.70, 1220.62, 1220.62, 1220.62
10/09/18, 1277.61, 1281.78, 1281.78, 1281.78
10/08/18, 1292.50, 1277.25, 1277.25, 1277.25
10/05/18, 1308.93, 1292.51, 1292.51, 1292.51
10/04/18, 1332.45, 1309.08, 1309.08, 1309.08
10/03/18, 1329.33, 1332.87, 1332.87, 1332.87
10/02/18, 1328.53, 1328.41, 1328.41, 1328.41
10/01/18, 1322.22, 1328.55, 1328.55, 1328.55
09/28/18, 1316.27, 1322.07, 1322.07, 1322.07
09/27/18, 1309.27, 1316.38, 1316.38, 1316.38
09/26/18, 1314.68, 1309.37, 1309.37, 1309.37
09/25/18, 1315.32, 1314.71, 1314.71, 1314.71
09/24/18, 1311.15, 1315.29, 1315.29, 1315.29
09/21/18, 1315.68, 1311.17, 1311.17, 1311.17
09/20/18, 1300.80, 1315.67, 1315.67, 1315.67
09/19/18, 1301.97, 1300.39, 1300.39, 1300.39
09/18/18, 1293.66, 1301.71, 1301.71, 1301.71
09/17/18, 1311.74, 1293.67, 1293.67, 1293.67
09/14/18, 1311.64, 1311.93, 1311.93, 1311.93
09/13/18, 1296.66, 1311.64, 1311.64, 1311.64
09/12/18, 1301.93, 1296.77, 1296.77, 1296.77
09/11/18, 1292.18, 1303.24, 1303.24, 1303.24
09/10/18, 1288.36, 1292.41, 1292.41, 1292.41
09/07/18, 1291.65, 1288.34, 1288.34, 1288.34
09/06/18, 1303.32, 1292.79, 1292.79, 1292.79
09/05/18, 1323.17, 1303.36, 1303.36, 1303.36
09/04/18, 1327.09, 1323.19, 1323.19, 1323.19
08/31/18, 1328.77, 1327.21, 1327.21, 1327.21
08/30/18, 1329.32, 1325.59, 1325.59, 1325.59
08/29/18, 1316.10, 1329.47, 1329.47, 1329.47
08/28/18, 1313.33, 1316.12, 1316.12, 1316.12
08/27/18, 1300.77, 1313.30, 1313.30, 1313.30
08/24/18, 1286.66, 1300.75, 1300.75, 1300.75
08/23/18, 1284.21, 1286.61, 1286.61, 1286.61
08/22/18, 1277.98, 1284.25, 1284.25, 1284.25
08/21/18, 1277.18, 1278.14, 1278.14, 1278.14
08/20/18, 1279.18, 1277.20, 1277.20, 1277.20
08/17/18, 1276.78, 1279.16, 1279.16, 1279.16
08/16/18, 1273.58, 1276.82, 1276.82, 1276.82
08/15/18, 1287.19, 1273.61, 1273.61, 1273.61
08/14/18, 1279.41, 1287.33, 1287.33, 1287.33
08/13/18, 1281.32, 1279.42, 1279.42, 1279.42
08/10/18, 1290.66, 1281.29, 1281.29, 1281.29
08/09/18, 1292.09, 1291.77, 1291.77, 1291.77
08/08/18, 1288.79, 1292.47, 1292.47, 1292.47
08/07/18, 1284.66, 1288.83, 1288.83, 1288.83
08/06/18, 1276.73, 1284.60, 1284.60, 1284.60
08/03/18, 1272.69, 1277.05, 1277.05, 1277.05
08/02/18, 1255.07, 1272.67, 1272.67, 1272.67
08/01/18, 1243.46, 1255.48, 1255.48, 1255.48
07/31/18, 1239.79, 1243.45, 1243.45, 1243.45
07/30/18, 1262.13, 1239.79, 1239.79, 1239.79
07/27/18, 1287.90, 1262.27, 1262.27, 1262.27
07/26/18, 1308.72, 1287.90, 1287.90, 1287.90
07/25/18, 1290.07, 1309.37, 1309.37, 1309.37
07/24/18, 1283.60, 1290.00, 1290.00, 1290.00
07/23/18, 1276.98, 1283.60, 1283.60, 1283.60
07/20/18, 1275.81, 1276.99, 1276.99, 1276.99
07/19/18, 1280.13, 1275.85, 1275.85, 1275.85
07/18/18, 1281.49, 1280.13, 1280.13, 1280.13
07/17/18, 1270.09, 1281.56, 1281.56, 1281.56
07/16/18, 1275.61, 1271.25, 1271.25, 1271.25
07/13/18, 1276.01, 1275.70, 1275.70, 1275.70
07/12/18, 1253.52, 1276.00, 1276.00, 1276.00
07/11/18, 1258.26, 1253.51, 1253.51, 1253.51
07/10/18, 1256.99, 1259.93, 1259.93, 1259.93
07/09/18, 1246.81, 1256.99, 1256.99, 1256.99
07/06/18, 1231.56, 1246.81, 1246.81, 1246.81
07/05/18, 1214.22, 1231.58, 1231.58, 1231.58
07/03/18, 1230.71, 1213.80, 1213.80, 1213.80
07/02/18, 1218.60, 1230.67, 1230.67, 1230.67
06/29/18, 1218.60, 1218.64, 1218.64, 1218.64
06/28/18, 1205.51, 1218.54, 1218.54, 1218.54
06/27/18, 1223.35, 1205.57, 1205.57, 1205.57
06/26/18, 1217.55, 1223.34, 1223.34, 1223.34
06/25/18, 1245.57, 1217.55, 1217.55, 1217.55
06/22/18, 1250.78, 1245.94, 1245.94, 1245.94
06/21/18, 1260.84, 1250.71, 1250.71, 1250.71
06/20/18, 1256.62, 1260.84, 1260.84, 1260.84
06/19/18, 1265.43, 1256.65, 1256.65, 1256.65
06/18/18, 1262.36, 1265.73, 1265.73, 1265.73
06/15/18, 1268.19, 1262.42, 1262.42, 1262.42
06/14/18, 1260.39, 1268.10, 1268.10, 1268.10
06/13/18, 1263.93, 1260.43, 1260.43, 1260.43
06/12/18, 1255.92, 1263.31, 1263.31, 1263.31
06/11/18, 1256.16, 1255.99, 1255.99, 1255.99
06/08/18, 1255.74, 1256.13, 1256.13, 1256.13
06/07/18, 1269.14, 1255.77, 1255.77, 1255.77
06/06/18, 1262.80, 1269.56, 1269.56, 1269.56
06/05/18, 1257.47, 1262.82, 1262.82, 1262.82
06/04/18, 1247.69, 1257.42, 1257.42, 1257.42
06/01/18, 1222.77, 1247.55, 1247.55, 1247.55
05/31/18, 1223.55, 1223.45, 1223.45, 1223.45
05/30/18, 1214.59, 1223.17, 1223.17, 1223.17
05/29/18, 1222.23, 1214.37, 1214.37, 1214.37
05/25/18, 1222.42, 1222.42, 1222.42, 1222.42
05/24/18, 1223.89, 1222.43, 1222.43, 1222.43
05/23/18, 1213.43, 1223.92, 1223.92, 1223.92
05/22/18, 1216.72, 1213.53, 1213.53, 1213.53
05/21/18, 1207.11, 1216.70, 1216.70, 1216.70
05/18/18, 1211.27, 1206.58, 1206.58, 1206.58
05/17/18, 1217.96, 1212.09, 1212.09, 1212.09
05/16/18, 1212.83, 1218.08, 1218.08, 1218.08
05/15/18, 1225.27, 1213.52, 1213.52, 1213.52
05/14/18, 1225.50, 1225.28, 1225.28, 1225.28
05/11/18, 1228.70, 1225.49, 1225.49, 1225.49
05/10/18, 1213.93, 1229.46, 1229.46, 1229.46
05/09/18, 1197.40, 1213.88, 1213.88, 1213.88
05/08/18, 1193.91, 1197.42, 1197.42, 1197.43
05/07/18, 1184.65, 1193.98, 1193.98, 1193.98
05/04/18, 1161.21, 1184.62, 1184.62, 1184.62
05/03/18, 1158.32, 1161.72, 1161.72, 1161.72
05/02/18, 1158.70, 1158.36, 1158.36, 1158.36
05/01/18, 1141.97, 1158.70, 1158.70, 1158.70
04/30/18, 1147.82, 1141.98, 1141.98, 1141.98
04/27/18, 1151.72, 1147.79, 1147.79, 1147.79
04/26/18, 1125.95, 1151.48, 1151.48, 1151.48
04/25/18, 1127.24, 1125.92, 1125.92, 1125.92
04/24/18, 1150.19, 1127.26, 1127.26, 1127.26
04/23/18, 1154.72, 1150.12, 1150.12, 1150.12
04/20/18, 1172.39, 1154.71, 1154.71, 1154.71
04/19/18, 1185.84, 1172.42, 1172.42, 1172.42
04/18/18, 1188.69, 1185.86, 1185.86, 1185.86
04/17/18, 1165.25, 1188.64, 1188.64, 1188.64
04/16/18, 1156.98, 1165.22, 1165.22, 1165.22
04/13/18, 1160.92, 1157.09, 1157.09, 1157.09
04/12/18, 1146.21, 1160.89, 1160.89, 1160.89
04/11/18, 1151.84, 1146.16, 1146.16, 1146.16
04/10/18, 1124.52, 1152.03, 1152.03, 1152.03
04/09/18, 1115.49, 1124.12, 1124.12, 1124.12
04/06/18, 1143.79, 1115.44, 1115.44, 1115.44
04/05/18, 1140.90, 1144.41, 1144.41, 1144.41
04/04/18, 1122.95, 1139.88, 1139.88, 1139.88
04/03/18, 1113.37, 1124.52, 1124.52, 1124.52
04/02/18, 1141.55, 1113.28, 1113.28, 1113.28
03/29/18, 1117.39, 1141.62, 1141.62, 1141.62
03/28/18, 1126.88, 1117.33, 1117.33, 1117.33
03/27/18, 1167.64, 1127.09, 1127.09, 1127.09
03/26/18, 1123.03, 1167.63, 1167.63, 1167.63
03/23/18, 1153.90, 1122.40, 1122.40, 1122.40
03/22/18, 1185.71, 1153.91, 1153.91, 1153.91
03/21/18, 1192.61, 1185.80, 1185.80, 1185.80
03/20/18, 1192.65, 1192.92, 1192.92, 1192.92
03/19/18, 1218.36, 1192.67, 1192.67, 1192.67
03/16/18, 1219.20, 1218.41, 1218.41, 1218.41
03/15/18, 1218.21, 1219.20, 1219.20, 1219.20
03/14/18, 1219.04, 1218.24, 1218.24, 1218.24
03/13/18, 1233.99, 1219.09, 1219.09, 1219.09
03/12/18, 1230.35, 1233.97, 1233.97, 1233.97
03/09/18, 1205.88, 1230.29, 1230.29, 1230.29
03/08/18, 1200.26, 1205.76, 1205.76, 1205.76
03/07/18, 1193.64, 1200.29, 1200.29, 1200.29
03/06/18, 1190.63, 1193.69, 1193.69, 1193.69
03/05/18, 1179.47, 1190.80, 1190.80, 1190.80
03/02/18, 1168.52, 1179.69, 1179.69, 1179.69
03/01/18, 1188.74, 1168.35, 1168.35, 1168.35
02/28/18, 1196.94, 1188.55, 1188.55, 1188.55
02/27/18, 1208.19, 1196.91, 1196.91, 1196.91
