Date, Open, High, Low, Close
11/09/17, 434.88, 433.45, 433.45, 433.45
11/08/17, 437.59, 434.95, 434.95, 434.95
11/07/17, 443.44, 437.58, 437.58, 437.58
11/06/17, 444.04, 443.46, 443.46, 443.46
11/03/17, 445.74, 444.05, 444.05, 444.05
11/02/17, 441.94, 445.99, 445.99, 445.99
11/01/17, 441.17, 442.19, 442.19, 442.19
10/31/17, 442.38, 441.16, 441.16, 441.16
10/30/17, 444.44, 442.41, 442.41, 442.41
10/27/17, 444.96, 444.53, 444.53, 444.53
10/26/17, 442.54, 444.97, 444.97, 444.97
10/25/17, 444.72, 442.52, 442.52, 442.52
10/24/17, 441.43, 444.71, 444.71, 444.71
10/23/17, 442.05, 441.43, 441.43, 441.43
10/20/17, 437.00, 442.05, 442.05, 442.05
10/19/17, 436.30, 436.96, 436.96, 436.96
10/18/17, 433.89, 436.32, 436.32, 436.32
10/17/17, 436.30, 433.88, 433.88, 433.88
10/16/17, 433.46, 436.29, 436.29, 436.29
10/13/17, 433.67, 433.50, 433.50, 433.50
10/12/17, 436.81, 433.67, 433.67, 433.67
10/11/17, 437.42, 436.81, 436.81, 436.81
10/10/17, 435.63, 437.42, 437.42, 437.42
10/09/17, 437.25, 435.62, 435.62, 435.62
10/06/17, 437.05, 437.25, 437.25, 437.25
10/05/17, 432.53, 437.06, 437.06, 437.06
10/04/17, 434.19, 432.79, 432.79, 432.79
10/03/17, 432.89, 434.19, 434.19, 434.19
10/02/17, 429.09, 432.89, 432.89, 432.89
09/29/17, 427.63, 429.08, 429.08, 429.08
09/28/17, 426.99, 427.66, 427.66, 427.66
09/27/17, 421.71, 427.14, 427.14, 427.14
09/26/17, 422.04, 421.66, 421.66, 421.66
09/25/17, 422.69, 422.05, 422.05, 422.05
09/22/17, 422.72, 422.70, 422.70, 422.70
09/21/17, 421.90, 422.74, 422.74, 422.74
09/20/17, 419.30, 421.91, 421.91, 421.91
09/19/17, 415.98, 419.31, 419.31, 419.31
09/18/17, 411.82, 415.99, 415.99, 415.99
09/15/17, 409.84, 411.81, 411.81, 411.81
09/14/17, 411.17, 409.86, 409.86, 409.86
09/13/17, 410.37, 411.29, 411.29, 411.29
09/12/17, 405.51, 410.41, 410.41, 410.41
09/11/17, 398.58, 405.50, 405.50, 405.50
09/08/17, 395.51, 398.58, 398.58, 398.58
09/07/17, 402.11, 395.54, 395.54, 395.54
09/06/17, 401.22, 402.19, 402.19, 402.19
09/05/17, 410.24, 401.21, 401.21, 401.21
09/01/17, 408.45, 410.24, 410.24, 410.24
08/31/17, 408.45, 408.45, 408.45, 408.45
08/30/17, 406.52, 408.48, 408.48, 408.48
08/29/17, 408.56, 406.76, 406.76, 406.76
08/28/17, 410.65, 408.67, 408.67, 408.67
08/25/17, 409.65, 410.64, 410.64, 410.64
08/24/17, 409.97, 409.65, 409.65, 409.65
08/23/17, 410.89, 409.99, 409.99, 409.99
08/22/17, 406.64, 410.91, 410.91, 410.91
08/21/17, 407.61, 406.65, 406.65, 406.65
08/18/17, 407.79, 407.63, 407.63, 407.63
08/17/17, 415.07, 407.86, 407.86, 407.86
08/16/17, 416.10, 415.08, 415.08, 415.08
08/15/17, 415.17, 416.08, 416.08, 416.08
08/14/17, 409.55, 415.19, 415.19, 415.19
08/11/17, 411.70, 409.51, 409.51, 409.51
08/10/17, 419.07, 411.70, 411.70, 411.70
08/09/17, 419.35, 419.08, 419.08, 419.08
08/08/17, 420.13, 419.42, 419.42, 419.42
08/07/17, 420.87, 420.14, 420.14, 420.14
08/04/17, 417.88, 420.88, 420.88, 420.88
08/03/17, 419.55, 417.86, 417.86, 417.86
08/02/17, 419.30, 419.79, 419.79, 419.79
08/01/17, 416.19, 419.54, 419.54, 419.54
07/31/17, 413.60, 416.17, 416.17, 416.17
07/28/17, 413.43, 413.61, 413.61, 413.61
07/27/17, 415.64, 413.49, 413.49, 413.49
07/26/17, 418.22, 415.68, 415.68, 415.68
07/25/17, 413.02, 418.22, 418.22, 418.22
07/24/17, 411.73, 412.99, 412.99, 412.99
07/21/17, 411.84, 411.73, 411.73, 411.73
07/20/17, 412.07, 411.84, 411.84, 411.84
07/19/17, 411.04, 412.07, 412.07, 412.07
07/18/17, 412.35, 411.21, 411.21, 411.21
07/17/17, 412.89, 412.36, 412.36, 412.36
07/14/17, 415.02, 412.90, 412.90, 412.90
07/13/17, 412.50, 415.04, 415.04, 415.04
07/12/17, 412.07, 412.54, 412.54, 412.54
07/11/17, 414.89, 412.07, 412.07, 412.07
07/10/17, 415.54, 414.89, 414.89, 414.89
07/07/17, 413.27, 415.60, 415.60, 415.60
07/06/17, 416.01, 413.29, 413.29, 413.29
07/05/17, 415.05, 416.05, 416.05, 416.05
07/03/17, 409.58, 415.07, 415.07, 415.07
06/30/17, 409.84, 409.59, 409.59, 409.59
06/29/17, 407.19, 409.83, 409.83, 409.83
06/28/17, 400.74, 407.19, 407.19, 407.19
06/27/17, 398.81, 400.86, 400.86, 400.86
06/26/17, 396.70, 398.81, 398.81, 398.81
06/23/17, 398.52, 396.69, 396.69, 396.69
06/22/17, 401.06, 398.51, 398.51, 398.51
06/21/17, 404.23, 401.07, 401.07, 401.07
06/20/17, 407.53, 404.23, 404.23, 404.23
06/19/17, 403.58, 407.53, 407.53, 407.53
06/16/17, 404.01, 403.58, 403.58, 403.58
06/15/17, 405.48, 404.01, 404.01, 404.01
06/14/17, 404.73, 405.52, 405.52, 405.52
06/13/17, 402.96, 404.77, 404.77, 404.77
06/12/17, 402.30, 402.99, 402.99, 402.99
06/09/17, 394.73, 402.33, 402.33, 402.33
06/08/17, 390.29, 394.72, 394.72, 394.72
06/07/17, 387.03, 390.28, 390.28, 390.28
06/06/17, 388.70, 387.10, 387.10, 387.10
06/05/17, 388.41, 388.72, 388.72, 388.72
06/02/17, 389.81, 388.41, 388.41, 388.41
06/01/17, 385.20, 389.85, 389.85, 389.85
05/31/17, 388.25, 385.26, 385.26, 385.26
05/30/17, 391.30, 388.36, 388.36, 388.36
05/26/17, 391.58, 391.38, 391.38, 391.38
05/25/17, 390.67, 391.63, 391.63, 391.63
05/24/17, 390.82, 390.68, 390.68, 390.68
05/23/17, 387.68, 390.84, 390.84, 390.84
05/22/17, 386.52, 387.69, 387.69, 387.69
05/19/17, 383.30, 386.54, 386.54, 386.54
05/18/17, 382.12, 383.33, 383.33, 383.33
05/17/17, 394.09, 382.14, 382.14, 382.14
05/16/17, 393.48, 394.13, 394.13, 394.13
05/15/17, 390.46, 393.47, 393.47, 393.47
05/12/17, 392.19, 390.45, 390.45, 390.45
05/11/17, 394.23, 392.22, 392.22, 392.22
05/10/17, 393.20, 394.31, 394.31, 394.31
05/09/17, 395.04, 393.26, 393.26, 393.26
05/08/17, 395.47, 395.05, 395.05, 395.05
05/05/17, 395.87, 395.46, 395.46, 395.46
05/04/17, 394.91, 395.87, 395.87, 395.87
05/03/17, 392.37, 394.99, 394.99, 394.99
05/02/17, 392.74, 392.64, 392.64, 392.64
05/01/17, 390.78, 392.76, 392.76, 392.76
04/28/17, 394.45, 390.76, 390.76, 390.76
04/27/17, 396.41, 394.47, 394.47, 394.47
04/26/17, 396.35, 396.51, 396.51, 396.51
04/25/17, 393.10, 396.36, 396.36, 396.36
04/24/17, 384.81, 393.10, 393.10, 393.10
04/21/17, 388.20, 384.67, 384.67, 384.67
04/20/17, 382.30, 388.20, 388.20, 388.20
04/19/17, 383.29, 382.27, 382.27, 382.27
04/18/17, 386.44, 383.27, 383.27, 383.27
04/17/17, 380.39, 386.48, 386.48, 386.48
04/13/17, 385.18, 380.38, 380.38, 380.38
04/12/17, 388.63, 385.20, 385.20, 385.20
04/11/17, 389.69, 388.68, 388.68, 388.68
04/10/17, 390.71, 389.71, 389.71, 389.71
04/07/17, 392.04, 390.72, 390.72, 390.72
04/06/17, 389.87, 392.05, 392.05, 392.05
04/05/17, 392.60, 389.87, 389.87, 389.87
04/04/17, 393.17, 392.63, 392.63, 392.63
04/03/17, 394.60, 393.43, 393.43, 393.43
03/31/17, 397.43, 394.58, 394.58, 394.58
03/30/17, 392.61, 397.43, 397.43, 397.43
03/29/17, 394.57, 392.65, 392.65, 392.65
03/28/17, 389.47, 394.79, 394.79, 394.79
03/27/17, 391.33, 389.47, 389.47, 389.47
03/24/17, 391.73, 391.36, 391.36, 391.36
03/23/17, 390.95, 391.73, 391.73, 391.73
03/22/17, 391.65, 390.87, 390.87, 390.87
03/21/17, 403.23, 391.65, 391.65, 391.65
03/20/17, 406.84, 403.22, 403.22, 403.22
03/17/17, 411.20, 406.86, 406.86, 406.86
03/16/17, 409.92, 411.20, 411.20, 411.20
03/15/17, 410.47, 409.91, 409.91, 409.91
03/14/17, 410.89, 410.46, 410.46, 410.46
03/13/17, 410.67, 410.94, 410.94, 410.94
03/10/17, 410.88, 410.72, 410.72, 410.72
03/09/17, 409.61, 410.86, 410.86, 410.86
03/08/17, 409.59, 409.60, 409.60, 409.60
03/07/17, 410.81, 409.65, 409.65, 409.65
03/06/17, 413.40, 410.83, 410.83, 410.83
03/03/17, 411.82, 413.42, 413.42, 413.42
03/02/17, 417.97, 411.80, 411.80, 411.80
03/01/17, 406.28, 417.94, 417.94, 417.94
02/28/17, 407.04, 406.38, 406.38, 406.38
02/27/17, 405.25, 407.09, 407.09, 407.09
02/24/17, 408.25, 405.25, 405.25, 405.25
02/23/17, 407.96, 408.33, 408.33, 408.33
02/22/17, 407.62, 407.95, 407.95, 407.95
02/21/17, 405.85, 407.65, 407.65, 407.65
02/17/17, 405.83, 405.77, 405.77, 405.77
02/16/17, 406.46, 405.89, 405.89, 405.89
02/15/17, 403.45, 406.46, 406.46, 406.46
02/14/17, 398.50, 403.46, 403.46, 403.46
02/13/17, 394.10, 398.52, 398.52, 398.52
02/10/17, 393.22, 394.13, 394.13, 394.13
02/09/17, 387.84, 393.19, 393.19, 393.19
02/08/17, 390.78, 387.87, 387.87, 387.87
02/07/17, 391.77, 390.82, 390.82, 390.82
02/06/17, 393.12, 391.76, 391.76, 391.76
02/03/17, 385.52, 393.13, 393.13, 393.13
02/02/17, 386.99, 385.47, 385.47, 385.47
02/01/17, 386.88, 387.15, 387.15, 387.15
01/31/17, 389.67, 387.01, 387.01, 387.01
01/30/17, 392.42, 389.67, 389.67, 389.67
01/27/17, 394.07, 392.44, 392.44, 392.44
01/26/17, 392.99, 394.14, 394.14, 394.14
01/25/17, 386.62, 392.98, 392.98, 392.98
01/24/17, 381.99, 386.62, 386.62, 386.62
01/23/17, 384.18, 381.98, 381.98, 381.98
01/20/17, 382.44, 384.22, 384.22, 384.22
01/19/17, 384.74, 382.42, 382.42, 382.42
01/18/17, 381.78, 384.73, 384.73, 384.73
01/17/17, 390.64, 381.72, 381.72, 381.72
