Date, Open, High, Low, Close
05/13/19, 929.98, 902.79, 902.79, 902.79
05/10/19, 929.75, 930.20, 930.20, 930.20
05/09/19, 933.70, 929.78, 929.78, 929.78
05/08/19, 934.22, 933.77, 933.77, 933.77
05/07/19, 948.18, 934.39, 934.39, 934.39
05/06/19, 954.18, 948.21, 948.21, 948.21
05/03/19, 941.31, 954.28, 954.28, 954.28
05/02/19, 941.37, 941.13, 941.13, 941.13
05/01/19, 952.15, 941.37, 941.37, 941.37
04/30/19, 954.05, 952.14, 952.14, 952.14
04/29/19, 957.39, 954.06, 954.06, 954.06
04/26/19, 948.63, 957.39, 957.39, 957.39
04/25/19, 953.18, 948.60, 948.60, 948.60
04/24/19, 953.41, 953.13, 953.13, 953.13
04/23/19, 941.56, 953.40, 953.40, 953.40
04/22/19, 943.98, 941.93, 941.93, 941.93
04/18/19, 944.50, 943.97, 943.97, 943.97
04/17/19, 942.66, 944.47, 944.47, 944.47
04/16/19, 938.17, 942.64, 942.64, 942.64
04/15/19, 936.22, 938.16, 938.16, 938.16
